ST,BT,AD,JS,AP,AT,FI,SC,EM,DE,TS,CT,AG,TL
198.12,114.3,684,6350,1531,11.9,209,29.21079987,28548.82247,2267.252828,3.974415454,9.27E-06,38,280.2493478
198.12,114.3,567,6350,1157.1,12.9,206,29.21079987,28548.82247,2267.252828,3.974415454,9.27E-06,39,322.5065579
198.12,114.3,603,6350,1096.4,12.7,240,29.21079987,28548.82247,2267.252828,3.974415454,9.27E-06,40,304.4619504
198.12,114.3,556,6350,932.8,13.8,122,29.21079987,28548.82247,2267.252828,3.974415454,9.27E-06,44,344.0288797
198.12,114.3,812,6350,995.2,13.2,127,29.21079987,28548.82247,2267.252828,3.974415454,9.27E-06,46,339.5669382
195.58,406.4,672,6096,989.2,13.6,168,25.46091227,28548.82247,2267.252828,3.974415454,0.0000089,36,135.1049829
195.58,406.4,673,6096,873.4,12.7,70,25.46091227,28548.82247,2267.252828,3.974415454,0.0000089,37,53.60892188
195.58,406.4,684,6096,1531,11.9,209,25.46091227,28548.82247,2267.252828,3.974415454,0.0000089,38,88.38582602
195.58,406.4,567,6096,1157.1,12.9,206,25.46091227,28548.82247,2267.252828,3.974415454,0.0000089,39,98.55643048
195.58,406.4,603,6096,1096.4,12.7,240,25.46091227,28548.82247,2267.252828,3.974415454,0.0000089,40,155.446194
195.58,406.4,664,6096,1129.5,14.4,103,25.46091227,28548.82247,2267.252828,3.974415454,0.0000089,43,161.8766365
195.58,406.4,812,6096,995.2,13.2,127,25.46091227,28548.82247,2267.252828,3.974415454,0.0000089,46,167.7165335
200.66,160.02,4,4482.352941,1092.7,12.4,178,41.25548594,21764.95917,2252.195452,3.936046115,8.48E-06,4,0.590551165
200.66,160.02,4,4482.352941,1046.1,12.8,187,41.25548594,21764.95917,2252.195452,3.936046115,8.48E-06,5,0.918635155
200.66,160.02,4,4482.352941,970.9,14.5,71,41.25548594,21764.95917,2252.195452,3.936046115,8.48E-06,8,0.918635155
200.66,160.02,4,4482.352941,1247.4,12.8,143,41.25548594,21764.95917,2252.195452,3.936046115,8.48E-06,11,0.787401606
200.66,160.02,4,4482.352941,1316.1,13.9,160,41.25548594,21764.95917,2252.195452,3.936046115,8.48E-06,13,0.393700803
200.66,160.02,4,4482.352941,1271.3,12.8,142,41.25548594,21764.95917,2252.195452,3.936046115,8.48E-06,15,0.656167979
200.66,160.02,4,4482.352941,1000.3,14.5,93,41.25548594,21764.95917,2252.195452,3.936046115,8.48E-06,18,0.787401606
180.34,101.6,406,4840,969.3,14.2,129,39.0932892,7584.236,2253.797272,5.1365962,8.48E-06,29,26.70603631
180.34,101.6,295,4840,755.4,11.8,367,39.0932892,7584.236,2253.797272,5.1365962,8.48E-06,31,31.29921247
180.34,101.6,302,4840,940.2,12.5,171,39.0932892,7584.236,2253.797272,5.1365962,8.48E-06,32,31.36482827
180.34,101.6,301,4840,1255,12.2,180,39.0932892,7584.236,2253.797272,5.1365962,8.48E-06,33,31.16798025
180.34,101.6,308,4840,1125.7,12.3,255,39.0932892,7584.236,2253.797272,5.1365962,8.48E-06,35,31.56167879
180.34,101.6,308,4840,1125.7,12.3,255,39.0932892,7584.236,2253.797272,5.1365962,8.48E-06,35,31.56167879
180.34,101.6,274,4840,1148.8,13.1,187,39.0932892,7584.236,2253.797272,5.1365962,8.48E-06,36,31.56167879
180.34,101.6,284,4840,1052.7,13.5,121,39.0932892,7584.236,2253.797272,5.1365962,8.48E-06,37,31.56167879
177.8,101.6,406,4840,969.3,14.2,129,43.8506736,7928.974,2282.63055,5.62957154,8.48E-06,29,8.491803154
177.8,101.6,295,4840,755.4,11.8,367,43.8506736,7928.974,2282.63055,5.62957154,8.48E-06,31,8.393442748
177.8,101.6,302,4840,940.2,12.5,171,43.8506736,7928.974,2282.63055,5.62957154,8.48E-06,32,8.426229524
177.8,101.6,301,4840,1255,12.2,180,43.8506736,7928.974,2282.63055,5.62957154,8.48E-06,33,8.393442514
177.8,101.6,308,4840,1125.7,12.3,255,43.8506736,7928.974,2282.63055,5.62957154,8.48E-06,35,10.91803316
177.8,101.6,308,4840,1125.7,12.3,255,43.8506736,7928.974,2282.63055,5.62957154,8.48E-06,35,10.91803316
177.8,101.6,274,4840,1148.8,13.1,187,43.8506736,7928.974,2282.63055,5.62957154,8.48E-06,36,10.91803293
177.8,101.6,284,4840,1052.7,13.5,121,43.8506736,7928.974,2282.63055,5.62957154,8.48E-06,37,10.91803254
182.88,114.3,295,4552.238806,755.4,11.8,367,36.0940686,6550.022,2243.385249,5.35378114,8.48E-06,31,3.081967088
182.88,114.3,302,4552.238806,940.2,12.5,171,36.0940686,6550.022,2243.385249,5.35378114,8.48E-06,32,5.508196471
182.88,114.3,301,4552.238806,1255,12.2,180,36.0940686,6550.022,2243.385249,5.35378114,8.48E-06,33,5.475410086
182.88,114.3,308,4552.238806,1125.7,12.3,255,36.0940686,6550.022,2243.385249,5.35378114,8.48E-06,35,6.393442701
182.88,114.3,308,4552.238806,1125.7,12.3,255,36.0940686,6550.022,2243.385249,5.35378114,8.48E-06,35,6.393442701
182.88,114.3,274,4552.238806,1148.8,13.1,187,36.0940686,6550.022,2243.385249,5.35378114,8.48E-06,36,7.803278712
182.88,114.3,284,4552.238806,1052.7,13.5,121,36.0940686,6550.022,2243.385249,5.35378114,8.48E-06,37,8.49180331
304.8,251.46,1825,4762.5,718.2,11.3,368,48.608058,26200.088,2267.252828,3.59216996,8.99E-06,7,10.62992176
304.8,251.46,2055,4762.5,889.9,9,581,48.608058,26200.088,2267.252828,3.59216996,8.99E-06,9,1.312335958
304.8,251.46,2375,4762.5,629.6,10.2,415,48.608058,26200.088,2267.252828,3.59216996,8.99E-06,11,19.02887139
304.8,251.46,2670,4762.5,712.1,10.3,424,48.608058,26200.088,2267.252828,3.59216996,8.99E-06,13,9.973753156
304.8,251.46,2868,4762.5,571.2,10.8,476,48.608058,26200.088,2267.252828,3.59216996,8.99E-06,16,14.0419945
304.8,251.46,2960,4762.5,535,10.8,374,48.608058,26200.088,2267.252828,3.59216996,8.99E-06,19,14.82939689
304.8,251.46,3384,4762.5,957.4,11,517,48.608058,26200.088,2267.252828,3.59216996,8.99E-06,23,1.771653575
236.22,116.84,231,4916.129032,899.3,8,714,38.39002368,28548.82247,2267.252828,3.974415454,8.24E-06,7,0.656167979
236.22,116.84,309,4916.129032,639.5,10.3,340,38.39002368,28548.82247,2267.252828,3.974415454,8.24E-06,13,1.574803212
236.22,116.84,411,4916.129032,550.4,9.6,438,38.39002368,28548.82247,2267.252828,3.974415454,8.24E-06,16,2.034120751
236.22,116.84,376,4916.129032,674,9.3,548,38.39002368,28548.82247,2267.252828,3.974415454,8.24E-06,18,1.837270349
190.5,104.14,204,4916.129032,665.8,11.3,221,47.7634499,26717.195,2267.252828,3.75936789,8.48E-06,35,0.656167979
190.5,104.14,197,4916.129032,445.6,11.2,323,47.7634499,26717.195,2267.252828,3.75936789,8.48E-06,38,3.805774403
190.5,104.14,194,4916.129032,555.9,10.7,462,47.7634499,26717.195,2267.252828,3.75936789,8.48E-06,40,4.72440948
233.68,149.86,1050,4618.181818,305.1,10.7,140,29.7853632,19305.328,2197.732662,3.11298414,8.48E-06,1,10.62992129
233.68,149.86,1287,4618.181818,420.5,10,176,29.7853632,19305.328,2197.732662,3.11298414,8.48E-06,3,54.72441045
233.68,149.86,1396,4618.181818,177.7,10.3,126,29.7853632,19305.328,2197.732662,3.11298414,8.48E-06,4,54.06824153
233.68,149.86,1368,4618.181818,300.4,10.7,104,29.7853632,19305.328,2197.732662,3.11298414,8.48E-06,5,49.54068273
233.68,149.86,1316,4618.181818,179.1,10.8,217,29.7853632,19305.328,2197.732662,3.11298414,8.48E-06,6,53.6089247
233.68,149.86,1285,4618.181818,153.7,10.3,164,29.7853632,19305.328,2197.732662,3.11298414,8.48E-06,7,57.93963267
233.68,149.86,1404,4618.181818,253.1,11.3,89,29.7853632,19305.328,2197.732662,3.11298414,8.48E-06,8,29.98687652
302.26,144.78,1050,4618.181818,305.1,10.7,140,21.2358608,19132.959,2207.343838,2.48900836,8.48E-06,1,77.29658993
302.26,144.78,1287,4618.181818,420.5,10,176,21.2358608,19132.959,2207.343838,2.48900836,8.48E-06,3,145.0131234
302.26,144.78,1396,4618.181818,177.7,10.3,126,21.2358608,19132.959,2207.343838,2.48900836,8.48E-06,4,158.2020997
302.26,144.78,1368,4618.181818,300.4,10.7,104,21.2358608,19132.959,2207.343838,2.48900836,8.48E-06,5,167.7165374
302.26,144.78,1316,4618.181818,179.1,10.8,217,21.2358608,19132.959,2207.343838,2.48900836,8.48E-06,6,180.6430366
302.26,144.78,1285,4618.181818,153.7,10.3,164,21.2358608,19132.959,2207.343838,2.48900836,8.48E-06,7,171.7847808
302.26,144.78,1404,4618.181818,253.1,11.3,89,21.2358608,19132.959,2207.343838,2.48900836,8.48E-06,8,175.9842481
299.72,157.48,1050,4618.181818,305.1,10.7,140,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,1,6.430446163
299.72,157.48,1050,4618.181818,305.1,10.7,140,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,1,6.430446163
299.72,157.48,1050,4618.181818,305.1,10.7,140,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,1,6.430446163
299.72,157.48,1212,4618.181818,229,10.4,174,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,2,11.67979015
299.72,157.48,1212,4618.181818,229,10.4,174,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,2,11.67979015
299.72,157.48,1212,4618.181818,229,10.4,174,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,2,11.67979015
299.72,157.48,1212,4618.181818,229,10.4,174,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,2,11.67979015
299.72,157.48,1287,4618.181818,420.5,10,176,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,3,12.86089264
299.72,157.48,1396,4618.181818,177.7,10.3,126,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,4,19.29133896
299.72,157.48,1368,4618.181818,300.4,10.7,104,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,5,16.86351725
299.72,157.48,1316,4618.181818,179.1,10.8,217,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,6,22.3753274
299.72,157.48,1285,4618.181818,153.7,10.3,164,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,7,39.43569548
215.9,172.72,1050,4482.352941,305.1,10.7,140,11.55621731,19305.328,2197.732662,2.845237627,8.48E-06,1,59.84251768
215.9,172.72,1287,4482.352941,420.5,10,176,11.55621731,19305.328,2197.732662,2.845237627,8.48E-06,3,100.3937052
215.9,172.72,1396,4482.352941,177.7,10.3,126,11.55621731,19305.328,2197.732662,2.845237627,8.48E-06,4,122.9658815
215.9,172.72,1368,4482.352941,300.4,10.7,104,11.55621731,19305.328,2197.732662,2.845237627,8.48E-06,5,147.9658768
215.9,172.72,1316,4482.352941,179.1,10.8,217,11.55621731,19305.328,2197.732662,2.845237627,8.48E-06,6,153.2808401
215.9,172.72,1285,4482.352941,153.7,10.3,164,11.55621731,19305.328,2197.732662,2.845237627,8.48E-06,7,166.7322825
215.9,172.72,1404,4482.352941,253.1,11.3,89,11.55621731,19305.328,2197.732662,2.845237627,8.48E-06,8,170.9973768
276.86,172.72,1287,4618.181818,420.5,10,176,14.79309063,20856.649,2228.167884,2.4993505,8.48E-06,3,1.115485596
276.86,172.72,1396,4618.181818,177.7,10.3,126,14.79309063,20856.649,2228.167884,2.4993505,8.48E-06,4,7.020997563
276.86,172.72,1368,4618.181818,300.4,10.7,104,14.79309063,20856.649,2228.167884,2.4993505,8.48E-06,5,4.593175853
276.86,172.72,1316,4618.181818,179.1,10.8,217,14.79309063,20856.649,2228.167884,2.4993505,8.48E-06,6,23.75328071
276.86,172.72,1285,4618.181818,153.7,10.3,164,14.79309063,20856.649,2228.167884,2.4993505,8.48E-06,7,34.58005237
276.86,172.72,1404,4618.181818,253.1,11.3,89,14.79309063,20856.649,2228.167884,2.4993505,8.48E-06,8,40.41994776
279.4,190.5,1050,4618.181818,305.1,10.7,140,12.48170441,24821.136,2162.4921,3.514029347,8.48E-06,1,11.74540657
279.4,190.5,1287,4618.181818,420.5,10,176,12.48170441,24821.136,2162.4921,3.514029347,8.48E-06,3,19.81627347
279.4,190.5,1396,4618.181818,177.7,10.3,126,12.48170441,24821.136,2162.4921,3.514029347,8.48E-06,4,34.4488189
279.4,190.5,1368,4618.181818,300.4,10.7,104,12.48170441,24821.136,2162.4921,3.514029347,8.48E-06,5,72.11286127
279.4,190.5,1316,4618.181818,179.1,10.8,217,12.48170441,24821.136,2162.4921,3.514029347,8.48E-06,6,77.1653527
279.4,190.5,1285,4618.181818,153.7,10.3,164,12.48170441,24821.136,2162.4921,3.514029347,8.48E-06,7,75.78740157
279.4,190.5,1404,4618.181818,253.1,11.3,89,12.48170441,24821.136,2162.4921,3.514029347,8.48E-06,8,77.230971
226.06,101.6,1396,4618.181818,177.7,10.3,126,26.544826,17926.376,2268.214034,2.810763827,8.48E-06,4,0.656167979
226.06,101.6,1368,4618.181818,300.4,10.7,104,26.544826,17926.376,2268.214034,2.810763827,8.48E-06,5,0.656167979
226.06,101.6,1316,4618.181818,179.1,10.8,217,26.544826,17926.376,2268.214034,2.810763827,8.48E-06,6,0.721784793
226.06,101.6,1285,4618.181818,153.7,10.3,164,26.544826,17926.376,2268.214034,2.810763827,8.48E-06,7,0.853018341
226.06,101.6,1404,4618.181818,253.1,11.3,89,26.544826,17926.376,2268.214034,2.810763827,8.48E-06,8,0.984251969
256.54,93.98,1050,4482.352941,305.1,10.7,140,43.10374127,22925.077,2267.252828,4.041478487,8.48E-06,1,13.64829409
256.54,93.98,1212,4482.352941,229,10.4,174,43.10374127,22925.077,2267.252828,4.041478487,8.48E-06,2,35.36745382
256.54,93.98,1287,4482.352941,420.5,10,176,43.10374127,22925.077,2267.252828,4.041478487,8.48E-06,3,35.10498625
256.54,93.98,1396,4482.352941,177.7,10.3,126,43.10374127,22925.077,2267.252828,4.041478487,8.48E-06,4,59.44881915
256.54,93.98,1368,4482.352941,300.4,10.7,104,43.10374127,22925.077,2267.252828,4.041478487,8.48E-06,5,54.26509268
256.54,93.98,1316,4482.352941,179.1,10.8,217,43.10374127,22925.077,2267.252828,4.041478487,8.48E-06,6,61.41732183
256.54,93.98,1285,4482.352941,153.7,10.3,164,43.10374127,22925.077,2267.252828,4.041478487,8.48E-06,7,79.13385727
256.54,93.98,1404,4482.352941,253.1,11.3,89,43.10374127,22925.077,2267.252828,4.041478487,8.48E-06,8,81.95537908
287.02,104.14,1050,4618.181818,305.1,10.7,140,27.32623213,18271.114,2216.954766,2.983132827,8.48E-06,1,0.32808399
287.02,104.14,1287,4618.181818,420.5,10,176,27.32623213,18271.114,2216.954766,2.983132827,8.48E-06,3,3.412073366
287.02,104.14,1396,4618.181818,177.7,10.3,126,27.32623213,18271.114,2216.954766,2.983132827,8.48E-06,4,2.690288651
287.02,104.14,1368,4618.181818,300.4,10.7,104,27.32623213,18271.114,2216.954766,2.983132827,8.48E-06,5,3.412073366
287.02,104.14,1316,4618.181818,179.1,10.8,217,27.32623213,18271.114,2216.954766,2.983132827,8.48E-06,6,3.477690414
287.02,104.14,1285,4618.181818,153.7,10.3,164,27.32623213,18271.114,2216.954766,2.983132827,8.48E-06,7,2.559055181
287.02,104.14,1404,4618.181818,253.1,11.3,89,27.32623213,18271.114,2216.954766,2.983132827,8.48E-06,8,2.952755906
246.38,142.24,852,4762.5,179,7,449,38.39002368,23442.184,2267.252828,4.07825054,0.0000079,9,3.21522316
246.38,142.24,946,4762.5,208.4,7.5,550,38.39002368,23442.184,2267.252828,4.07825054,0.0000079,10,4.068241501
246.38,142.24,1154,4762.5,326.5,7.3,369,38.39002368,23442.184,2267.252828,4.07825054,0.0000079,14,4.724409324
246.38,142.24,1143,4762.5,211.6,7.3,329,38.39002368,23442.184,2267.252828,4.07825054,0.0000079,17,5.118110361
246.38,142.24,1275,4762.5,199.5,7.6,359,38.39002368,23442.184,2267.252828,4.07825054,0.0000079,18,4.986876578
299.72,157.48,1404,4618.181818,253.1,11.3,89,44.48269327,22063.232,2178.51056,4.31267238,8.48E-06,8,64.37007836
200.66,175.26,401,4118.918919,474.6,16.9,5,67.3273314,43436.988,2267.252828,5.00214838,9.29E-06,18,2.427821554
200.66,175.26,524,4118.918919,472.3,17,13,67.3273314,43436.988,2267.252828,5.00214838,9.29E-06,21,2.427821554
200.66,175.26,583,4118.918919,415.7,16.6,17,67.3273314,43436.988,2267.252828,5.00214838,9.29E-06,23,2.427821554
200.66,175.26,518,4118.918919,318.5,17.3,7,67.3273314,43436.988,2267.252828,5.00214838,9.29E-06,25,2.427821554
200.66,175.26,645,4118.918919,248.3,18.1,0,67.3273314,43436.988,2267.252828,5.00214838,9.29E-06,28,7.742782434
200.66,175.26,1129,4118.918919,261.6,16.6,30,67.3273314,43436.988,2267.252828,5.00214838,9.29E-06,29,7.742782434
200.66,175.26,716,4118.918919,570.8,16.9,44,67.3273314,43436.988,2267.252828,5.00214838,9.29E-06,31,7.874015748
233.68,236.22,1366,4482.352941,1136.6,15.7,16,34.02334235,32267.4768,2337.093338,3.230578103,8.48E-06,8,0.787401606
233.68,236.22,1366,4482.352941,1136.6,15.7,16,34.02334235,32267.4768,2337.093338,3.230578103,8.48E-06,8,0.787401606
203.2,165.1,1293,4618.181818,879,14.8,64,24.29885793,34104.54729,2248.01287,3.444698704,0.0000073,6,3.937007874
203.2,165.1,1308,4618.181818,696.3,15.5,15,24.29885793,34104.54729,2248.01287,3.444698704,0.0000073,7,9.776902637
203.2,165.1,1366,4618.181818,1136.6,15.7,16,24.29885793,34104.54729,2248.01287,3.444698704,0.0000073,8,15.74803103
203.2,165.1,1393,4618.181818,1627,15,32,24.29885793,34104.54729,2248.01287,3.444698704,0.0000073,9,30.0524945
233.68,236.22,1393,4482.352941,1627,15,32,34.02334235,32267.4768,2337.093338,3.230578103,8.48E-06,9,2.099737564
233.68,236.22,1393,4482.352941,1627,15,32,34.02334235,32267.4768,2337.093338,3.230578103,8.48E-06,9,2.099737564
231.14,134.62,1002,4482.352941,1096.2,14.6,27,43.93111247,26431.06246,2267.252828,3.87485512,8.48E-06,3,0.393700803
231.14,134.62,1228,4482.352941,1015.1,15.6,19,43.93111247,26431.06246,2267.252828,3.87485512,8.48E-06,5,0.656167979
200.66,124.46,1218,6350,867.4,15.5,13,61.2599426,27751.409,2267.252828,4.45401496,0.0000092,17,4.265091864
200.66,124.46,1241,6350,1145.9,15.5,15,61.2599426,27751.409,2267.252828,4.45401496,0.0000092,18,4.527559118
238.76,104.14,1033,6350,1086.5,14.1,29,50.6420122,27234.302,2267.252828,4.09548744,7.88E-06,17,1.968503937
238.76,104.14,1568,6350,907.7,14.4,73,50.6420122,27234.302,2267.252828,4.09548744,7.88E-06,20,1.968503937
238.76,104.14,1649,6350,1078.6,15,44,50.6420122,27234.302,2267.252828,4.09548744,7.88E-06,24,1.968503937
238.76,104.14,1705,6350,884.1,15.9,11,50.6420122,27234.302,2267.252828,4.09548744,7.88E-06,27,5.708661292
238.76,104.14,1968,6350,1201.4,14.9,82,50.6420122,27234.302,2267.252828,4.09548744,7.88E-06,30,5.51181093
238.76,104.14,2272,6350,1226.7,15.7,52,50.6420122,27234.302,2267.252828,4.09548744,7.88E-06,35,4.527559118
233.68,116.84,763,9525,1099.3,14.8,61,46.8498942,27751.409,2267.252828,3.57838044,0.0000088,27,0.787401606
200.66,165.1,705,4618.181818,765.1,4.8,1523,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,0,8.661417041
200.66,165.1,825,4618.181818,713.3,4.6,1450,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,3,8.398950413
200.66,165.1,888,4618.181818,562.1,6.9,902,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,5,8.333333521
200.66,165.1,900,4618.181818,850.9,5.5,1335,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,6,7.349081553
200.66,165.1,1000,4618.181818,623.1,6.2,1143,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,7,8.333333521
200.66,165.1,1010,4618.181818,498.8,5.8,1010,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,8,7.152231034
200.66,165.1,1020,4618.181818,484.8,5.6,1342,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,9,10.43307077
200.66,165.1,1051,4618.181818,504.2,6.8,887,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,12,7.217848004
200.66,165.1,1227,4618.181818,482.4,7.5,909,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,18,3.083989376
200.66,165.1,1308,4618.181818,636.3,6.6,1079,17.90604349,30854.051,2255.050883,2.941664343,8.48E-06,21,1.246719184
276.86,165.1,1020,4618.181818,484.8,5.6,1342,19.36696298,28058.67548,2215.00483,3.340361334,8.48E-06,9,0.787401606
276.86,165.1,1051,4618.181818,504.2,6.8,887,19.36696298,28058.67548,2215.00483,3.340361334,8.48E-06,12,0.787401606
279.4,149.86,1020,4482.352941,484.8,5.6,1342,27.45994869,29323.0087,2223.362182,4.071805438,0.0000095,9,0.393700803
279.4,149.86,1051,4482.352941,504.2,6.8,887,27.45994869,29323.0087,2223.362182,4.071805438,0.0000095,12,0.393700803
279.4,149.86,1174,4482.352941,730,5.7,1379,27.45994869,29323.0087,2223.362182,4.071805438,0.0000095,16,0.196850402
279.4,149.86,1227,4482.352941,482.4,7.5,909,27.45994869,29323.0087,2223.362182,4.071805438,0.0000095,18,0.32808399
279.4,149.86,1308,4482.352941,636.3,6.6,1079,27.45994869,29323.0087,2223.362182,4.071805438,0.0000095,21,1.574803212
200.66,157.48,1577,4482.352941,954,11.6,174,43.61625176,28548.82247,2267.252828,3.45082738,8.48E-06,6,24.27821475
200.66,157.48,1628,4482.352941,1154,10.4,405,43.61625176,28548.82247,2267.252828,3.45082738,8.48E-06,7,26.37795169
200.66,157.48,1850,4482.352941,1184.4,10.9,358,43.61625176,28548.82247,2267.252828,3.45082738,8.48E-06,8,33.72703403
200.66,157.48,1664,4482.352941,1095.3,11.7,106,43.61625176,28548.82247,2267.252828,3.45082738,8.48E-06,10,38.84514439
210.82,147.32,1276,4618.181818,933.5,11.6,217,58.74105695,33267.217,2267.252828,4.0679084,8.48E-06,5,3.805774403
210.82,147.32,1577,4618.181818,954,11.6,174,58.74105695,33267.217,2267.252828,4.0679084,8.48E-06,6,39.50131159
210.82,147.32,1628,4618.181818,1154,10.4,405,58.74105695,33267.217,2267.252828,4.0679084,8.48E-06,7,39.50131159
210.82,147.32,1850,4618.181818,1184.4,10.9,358,58.74105695,33267.217,2267.252828,4.0679084,8.48E-06,8,44.94750656
210.82,147.32,1664,4618.181818,1095.3,11.7,106,58.74105695,33267.217,2267.252828,4.0679084,8.48E-06,10,66.99475216
284.48,154.94,1626,4482.352941,924.3,9.6,550,42.53147619,24476.398,2267.252828,3.24398458,8.48E-06,18,3.740157355
284.48,154.94,1736,4482.352941,933.6,12.2,255,42.53147619,24476.398,2267.252828,3.24398458,8.48E-06,20,3.740157355
281.94,147.32,1276,4482.352941,933.5,11.6,217,44.84351904,33715.3764,2267.252828,4.09548744,8.48E-06,5,2.362204662
281.94,147.32,1577,4482.352941,954,11.6,174,44.84351904,33715.3764,2267.252828,4.09548744,8.48E-06,6,7.283464661
281.94,147.32,1628,4482.352941,1154,10.4,405,44.84351904,33715.3764,2267.252828,4.09548744,8.48E-06,7,31.2992131
281.94,147.32,1850,4482.352941,1184.4,10.9,358,44.84351904,33715.3764,2267.252828,4.09548744,8.48E-06,8,44.22572185
281.94,147.32,1664,4482.352941,1095.3,11.7,106,44.84351904,33715.3764,2267.252828,4.09548744,8.48E-06,10,51.37795351
203.2,157.48,1644,4482.352941,932.2,11.5,275,43.93111247,34672.02435,2077.594212,3.80590752,0.0000093,3,6.824146888
203.2,157.48,1276,4482.352941,933.5,11.6,217,43.93111247,34672.02435,2077.594212,3.80590752,0.0000093,5,16.99475119
203.2,157.48,1577,4482.352941,954,11.6,174,43.93111247,34672.02435,2077.594212,3.80590752,0.0000093,6,60.69553837
203.2,157.48,1628,4482.352941,1154,10.4,405,43.93111247,34672.02435,2077.594212,3.80590752,0.0000093,7,60.69553837
203.2,157.48,1850,4482.352941,1184.4,10.9,358,43.93111247,34672.02435,2077.594212,3.80590752,0.0000093,8,76.24671778
203.2,157.48,1664,4482.352941,1095.3,11.7,106,43.93111247,34672.02435,2077.594212,3.80590752,0.0000093,10,102.0341245
200.66,149.86,1577,4482.352941,954,11.6,174,53.75614547,17236.9,2058.37211,3.1715896,9.23E-06,6,39.30446169
200.66,149.86,1628,4482.352941,1154,10.4,405,53.75614547,17236.9,2058.37211,3.1715896,9.23E-06,7,39.30446169
200.66,149.86,1850,4482.352941,1184.4,10.9,358,53.75614547,17236.9,2058.37211,3.1715896,9.23E-06,8,42.65091895
200.66,149.86,1664,4482.352941,1095.3,11.7,106,53.75614547,17236.9,2058.37211,3.1715896,9.23E-06,10,73.81889889
284.48,165.1,1713,4482.352941,916.8,10.5,364,37.69135467,26303.5094,2267.252828,3.594468213,8.56E-06,13,2.821522435
284.48,165.1,1658,4482.352941,892.6,11.1,435,37.69135467,26303.5094,2267.252828,3.594468213,8.56E-06,14,8.464567305
284.48,165.1,1575,4482.352941,1002.8,12.4,132,37.69135467,26303.5094,2267.252828,3.594468213,8.56E-06,16,9.973752999
284.48,165.1,1626,4482.352941,924.3,9.6,550,37.69135467,26303.5094,2267.252828,3.594468213,8.56E-06,18,5.64304487
284.48,165.1,1736,4482.352941,933.6,12.2,255,37.69135467,26303.5094,2267.252828,3.594468213,8.56E-06,20,8.464567305
281.94,170.18,1664,4482.352941,1095.3,11.7,106,52.59782579,25624.37554,2098.41826,3.373418029,0.0000086,10,2.690288749
281.94,170.18,1575,4482.352941,1002.8,12.4,132,52.59782579,25624.37554,2098.41826,3.373418029,0.0000086,16,61.67979003
281.94,170.18,1626,4482.352941,924.3,9.6,550,52.59782579,25624.37554,2098.41826,3.373418029,0.0000086,18,25.98425222
281.94,170.18,1736,4482.352941,933.6,12.2,255,52.59782579,25624.37554,2098.41826,3.373418029,0.0000086,20,32.41469791
210.82,99.06,1628,4482.352941,1154,10.4,405,48.04728419,29095.8872,2267.252828,3.355449867,8.48E-06,7,2.362204662
210.82,99.06,1850,4482.352941,1184.4,10.9,358,48.04728419,29095.8872,2267.252828,3.355449867,8.48E-06,8,4.855643107
210.82,99.06,1664,4482.352941,1095.3,11.7,106,48.04728419,29095.8872,2267.252828,3.355449867,8.48E-06,10,7.283464661
210.82,99.06,1575,4482.352941,1002.8,12.4,132,48.04728419,29095.8872,2267.252828,3.355449867,8.48E-06,16,40.09186252
203.2,104.14,1577,4482.352941,954,11.6,174,55.18795729,56399.1368,2267.252828,2.757904,8.48E-06,6,11.22047269
203.2,104.14,1628,4482.352941,1154,10.4,405,55.18795729,56399.1368,2267.252828,2.757904,8.48E-06,7,19.5538059
203.2,104.14,1850,4482.352941,1184.4,10.9,358,55.18795729,56399.1368,2267.252828,2.757904,8.48E-06,8,23.95013086
203.2,104.14,1664,4482.352941,1095.3,11.7,106,55.18795729,56399.1368,2267.252828,2.757904,8.48E-06,10,29.79002662
299.72,101.6,1577,4482.352941,954,11.6,174,55.847556,32819.0576,2267.252828,4.252917793,8.48E-06,6,2.427821554
299.72,101.6,1628,4482.352941,1154,10.4,405,55.847556,32819.0576,2267.252828,4.252917793,8.48E-06,7,4.724409324
299.72,101.6,1850,4482.352941,1184.4,10.9,358,55.847556,32819.0576,2267.252828,4.252917793,8.48E-06,8,8.464566992
