ST,BT,BL,AD,JS,AP,AT,FI,CS,EM,DE,MR,TS,CT,AG,LC
276.86,165.1,1,1308,4618.181818,636.2999878,6.599999905,1079,19.36696298,28058.67548,2.215010361,5.17107,3.340361334,8.38E-06,21,1.771653575
279.4,149.86,1,1308,4482.352941,636.2999878,6.599999905,1079,27.45994869,29323.0087,2.223367734,6.205284,4.071805438,0.0000095,21,1.115485596
276.86,109.22,1,888,4618.181818,562.0999756,6.900000095,902,47.3842381,3861.0656,2.307464975,6.550022,4.98835886,8.38E-06,5,5.905511811
276.86,109.22,1,900,4618.181818,850.9000244,5.5,1335,47.3842381,3861.0656,2.307464975,6.550022,4.98835886,8.38E-06,6,5.249343832
276.86,109.22,1,1000,4618.181818,623.0999756,6.199999809,1143,47.3842381,3861.0656,2.307464975,6.550022,4.98835886,8.38E-06,7,5.905511811
276.86,109.22,1,1020,4618.181818,484.7999878,5.599999905,1342,47.3842381,3861.0656,2.307464975,6.550022,4.98835886,8.38E-06,9,4.855643107
276.86,109.22,1,1051,4618.181818,504.2000122,6.800000191,887,47.3842381,3861.0656,2.307464975,6.550022,4.98835886,8.38E-06,12,3.937007874
276.86,109.22,1,1174,4618.181818,730,5.699999809,1379,47.3842381,3861.0656,2.307464975,6.550022,4.98835886,8.38E-06,16,5.77427834
276.86,109.22,1,1227,4618.181818,482.3999939,7.5,909,47.3842381,3861.0656,2.307464975,6.550022,4.98835886,8.38E-06,18,5.77427834
276.86,109.22,1,1308,4618.181818,636.2999878,6.599999905,1079,47.3842381,3861.0656,2.307464975,6.550022,4.98835886,8.38E-06,21,4.068241345
205.74,104.14,1,1227,4618.181818,482.3999939,7.5,909,46.96193405,40679.084,2.347511101,4.7573844,5.01249052,8.38E-06,18,2.493438289
205.74,104.14,1,1308,4618.181818,636.2999878,6.599999905,1079,46.96193405,40679.084,2.347511101,4.7573844,5.01249052,8.38E-06,21,3.149606424
246.38,203.2,0,1174,4618.181818,730,5.699999809,1379,31.48607067,28957.992,2.0872106,5.7226508,3.442783493,8.38E-06,16,1.181102331
246.38,203.2,0,1227,4618.181818,482.3999939,7.5,909,31.48607067,28957.992,2.0872106,5.7226508,3.442783493,8.38E-06,18,1.246719144
246.38,203.2,0,1308,4618.181818,636.2999878,6.599999905,1079,31.48607067,28957.992,2.0872106,5.7226508,3.442783493,8.38E-06,21,1.246719144
281.94,147.32,0,1664,4482.352941,1095.300049,11.69999981,106,44.84351904,33715.3764,2.268700155,5.20611787,4.09548744,8.38E-06,10,1.771653575
203.2,157.48,1,1850,4482.352941,1184.400024,10.89999962,358,43.93111247,34672.02435,2.0775994,5.20611787,3.80590752,0.0000093,8,2.362204662
203.2,157.48,1,1664,4482.352941,1095.300049,11.69999981,106,43.93111247,34672.02435,2.0775994,5.20611787,3.80590752,0.0000093,10,8.727034089
200.66,149.86,1,1644,4482.352941,932.2000122,11.5,275,53.75614547,17236.9,2.05837725,5.20611787,3.1715896,9.23E-06,3,13.58267767
200.66,149.86,1,1577,4482.352941,954,11.60000038,174,53.75614547,17236.9,2.05837725,5.20611787,3.1715896,9.23E-06,6,13.71391051
200.66,149.86,1,1628,4482.352941,1154,10.39999962,405,53.75614547,17236.9,2.05837725,5.20611787,3.1715896,9.23E-06,7,14.69816248
200.66,149.86,1,1850,4482.352941,1184.400024,10.89999962,358,53.75614547,17236.9,2.05837725,5.20611787,3.1715896,9.23E-06,8,24.73753315
200.66,149.86,1,1664,4482.352941,1095.300049,11.69999981,106,53.75614547,17236.9,2.05837725,5.20611787,3.1715896,9.23E-06,10,41.4041991
284.48,165.1,1,1658,4482.352941,892.5999756,11.10000038,435,37.69135467,26303.5094,2.268700155,5.20611787,3.594468213,8.56E-06,14,3.21522316
284.48,165.1,1,1575,4482.352941,1002.799988,12.39999962,132,37.69135467,26303.5094,2.268700155,5.20611787,3.594468213,8.56E-06,16,3.21522316
281.94,170.18,1,1575,4482.352941,1002.799988,12.39999962,132,52.59782579,25624.37554,2.0984235,5.582457347,3.373418029,0.0000086,16,7.48031471
281.94,170.18,1,1626,4482.352941,924.2999878,9.600000381,550,52.59782579,25624.37554,2.0984235,5.582457347,3.373418029,0.0000086,18,7.02099725
281.94,170.18,1,1736,4482.352941,933.5999756,12.19999981,255,52.59782579,25624.37554,2.0984235,5.582457347,3.373418029,0.0000086,20,18.56955331
299.72,101.6,1,1575,4482.352941,1002.799988,12.39999962,132,55.847556,32819.0576,2.268700155,5.04696432,4.252917793,8.38E-06,16,18.50393673
299.72,101.6,1,1626,4482.352941,924.2999878,9.600000381,550,55.847556,32819.0576,2.268700155,5.04696432,4.252917793,8.38E-06,18,23.75328134
299.72,101.6,1,1736,4482.352941,933.5999756,12.19999981,255,55.847556,32819.0576,2.268700155,5.04696432,4.252917793,8.38E-06,20,38.05774278
294.64,101.6,1,1736,4482.352941,933.5999756,12.19999981,255,40.44564712,29785.3632,2.268700155,5.883528533,3.458871267,8.38E-06,20,11.28608974
284.48,96.52,1,1736,4482.352941,933.5999756,12.19999981,255,48.41730297,32370.8982,2.268700155,5.20611787,3.320976067,8.38E-06,20,0.262467196
233.68,114.3,1,319,10885.71429,863,12.60000038,142,59.1915146,25855.35,2.268700155,5.20611787,3.24743196,9.94E-06,8,3.21522316
233.68,114.3,1,305,10885.71429,1029.699951,11.5,207,59.1915146,25855.35,2.268700155,5.20611787,3.24743196,9.94E-06,10,4.790026372
233.68,114.3,1,322,10885.71429,981.2000122,11.19999981,313,59.1915146,25855.35,2.268700155,5.20611787,3.24743196,9.94E-06,12,2.821522435
233.68,114.3,1,359,10885.71429,1065.400024,12,162,59.1915146,25855.35,2.268700155,5.20611787,3.24743196,9.94E-06,18,5.577427822
233.68,114.3,1,387,10885.71429,1377.099976,11.89999962,242,59.1915146,25855.35,2.268700155,5.20611787,3.24743196,9.94E-06,21,6.036745282
233.68,114.3,1,978,10885.71429,1154,11.5,227,59.1915146,25855.35,2.268700155,5.20611787,3.24743196,9.94E-06,25,3.477690414
233.68,114.3,1,426,10885.71429,881.7000122,11.80000019,310,59.1915146,25855.35,2.268700155,5.20611787,3.24743196,9.94E-06,27,3.805774403
261.62,101.6,1,1131,11723.07692,1152.699951,11,391,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,20,2.624671916
261.62,101.6,1,1539,11723.07692,1107.800049,12.10000038,149,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,27,2.755905387
259.08,121.92,1,1539,12700,1107.800049,12.10000038,149,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,27,7.677165229
231.14,114.3,1,319,6096,863,12.60000038,142,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,8,0.787401606
231.14,114.3,1,305,6096,1029.699951,11.5,207,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,10,0.262467196
231.14,114.3,1,322,6096,981.2000122,11.19999981,313,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,12,2.755905387
231.14,109.22,1,319,6096,863,12.60000038,142,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,8,1.181102331
231.14,109.22,1,305,6096,1029.699951,11.5,207,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,10,2.099737564
231.14,109.22,1,322,6096,981.2000122,11.19999981,313,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,12,1.115485596
228.6,106.68,1,319,6096,863,12.60000038,142,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,8,31.49606299
228.6,106.68,1,305,6096,1029.699951,11.5,207,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,10,9.645669166
228.6,106.68,1,322,6096,981.2000122,11.19999981,313,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,12,27.23097113
220.98,116.84,1,319,6096,863,12.60000038,142,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,8,1.181102331
220.98,116.84,1,305,6096,1029.699951,11.5,207,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,10,9.776902637
220.98,116.84,1,322,6096,981.2000122,11.19999981,313,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,12,4.068241345
226.06,91.44,1,561,4354.285714,1127.800049,16.5,34,46.6775252,31543.527,2.268700155,5.20611787,4.35059356,7.74E-06,15,1.574803212
226.06,91.44,1,1618,4354.285714,881.4000244,15.30000019,50,46.6775252,31543.527,2.268700155,5.20611787,4.35059356,7.74E-06,26,0.590551165
226.06,91.44,1,1373,4354.285714,979.7000122,16.10000038,55,46.6775252,31543.527,2.268700155,5.20611787,4.35059356,7.74E-06,28,2.624671916
228.6,73.66,1,177,4482.352941,971.7999878,16,52,54.58236754,40506.715,2.268700155,5.206095381,4.68498942,0.0000075,12,1.968503937
228.6,73.66,1,214,4482.352941,892.0999756,17.39999962,22,54.58236754,40506.715,2.268700155,5.206095381,4.68498942,0.0000075,14,2.099737564
233.68,55.88,1,155,4482.352941,1292.599976,16,16,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,13,0.524934391
233.68,55.88,1,355,4482.352941,1071.400024,16.20000076,49,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,15,0.524934391
246.38,609.6,0,4205,6096,989.7999878,9.399999619,222,42.1442205,28354.7005,2.268700155,5.206095381,3.83865763,0.00000789,31,0.984251969
246.38,609.6,0,3236,6096,950,8.800000191,467,42.1442205,28354.7005,2.268700155,5.206095381,3.83865763,0.00000789,33,0.984251969
246.38,609.6,0,4422,6096,1038.5,9.300000191,299,42.1442205,28354.7005,2.268700155,5.206095381,3.83865763,0.00000789,35,1.049868782
254,139.7,1,1582,6350,1342.199951,16.29999924,0,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,10,1.377952693
254,139.7,1,2700,6350,1051.300049,16.70000076,6,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,11,1.640419948
254,139.7,1,2771,6350,1398.300049,16.10000038,9,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,15,1.574803212
254,139.7,1,2770,6350,937.9000244,16.89999962,8,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,17,1.706036683
254,139.7,1,2938,6350,813,16.89999962,10,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,19,2.165354299
254,139.7,1,3211,6350,1165.699951,17,11,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,22,2.034120672
254,139.7,1,4180,6350,1123.5,17.5,4,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,30,2.296587927
254,139.7,1,4391,6350,1222.599976,16.20000076,41,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,32,2.755905387
254,139.7,1,4602,6350,1140.400024,17.60000038,9,59.6052002,32577.741,2.268700155,5.206095381,4.02998722,0.000009,34,2.755905387
180.34,93.98,1,166,6096,506.8999939,6.699999809,696,38.88141323,30681.682,2.177715149,5.206095381,4.0679084,8.38E-06,19,0.984251969
180.34,93.98,1,148,6096,529.5999756,5.900000095,1326,38.88141323,30681.682,2.177715149,5.206095381,4.0679084,8.38E-06,21,11.15485564
180.34,93.98,1,297,6096,626.4000244,5.599999905,1159,38.88141323,30681.682,2.177715149,5.206095381,4.0679084,8.38E-06,22,6.233595801
180.34,93.98,1,325,6096,682.5999756,7.900000095,759,38.88141323,30681.682,2.177715149,5.206095381,4.0679084,8.38E-06,25,8.85826756
180.34,93.98,1,257,6096,545.0999756,6.699999809,1126,38.88141323,30681.682,2.177715149,5.206095381,4.0679084,8.38E-06,27,41.01049806
180.34,93.98,1,260,6096,488.1000061,7.099999905,1049,38.88141323,30681.682,2.177715149,5.206095381,4.0679084,8.38E-06,28,30.90551269
180.34,93.98,1,305,6096,406.8999939,7.099999905,785,38.88141323,30681.682,2.177715149,5.206095381,4.0679084,8.38E-06,29,32.87401678
180.34,93.98,1,302,6096,530.4000244,6.800000191,1056,38.88141323,30681.682,2.177715149,5.206095381,4.0679084,8.38E-06,30,42.6509184
172.72,101.6,1,325,5545.454545,682.5999756,7.900000095,759,38.88141323,30301.24321,2.137668838,5.206095381,4.7573844,8.38E-06,25,2.819672139
172.72,101.6,1,257,5545.454545,545.0999756,6.699999809,1126,38.88141323,30301.24321,2.137668838,5.206095381,4.7573844,8.38E-06,27,13.04918039
172.72,101.6,1,260,5545.454545,488.1000061,7.099999905,1049,38.88141323,30301.24321,2.137668838,5.206095381,4.7573844,8.38E-06,28,17.37704887
172.72,101.6,1,305,5545.454545,406.8999939,7.099999905,785,38.88141323,30301.24321,2.137668838,5.206095381,4.7573844,8.38E-06,29,16.52459066
172.72,101.6,1,302,5545.454545,530.4000244,6.800000191,1056,38.88141323,30301.24321,2.137668838,5.206095381,4.7573844,8.38E-06,30,26.95081867
180.34,111.76,1,325,5350.877193,682.5999756,7.900000095,759,38.88141323,30301.24321,2.268700155,5.206095381,2.4476398,8.38E-06,25,7.836065292
180.34,111.76,1,257,5350.877193,545.0999756,6.699999809,1126,38.88141323,30301.24321,2.268700155,5.206095381,2.4476398,8.38E-06,27,14.2295087
180.34,111.76,1,260,5350.877193,488.1000061,7.099999905,1049,38.88141323,30301.24321,2.268700155,5.206095381,2.4476398,8.38E-06,28,32.72131201
180.34,111.76,1,305,5350.877193,406.8999939,7.099999905,785,38.88141323,30301.24321,2.268700155,5.206095381,2.4476398,8.38E-06,29,36.52459098
180.34,111.76,1,302,5350.877193,530.4000244,6.800000191,1056,38.88141323,30301.24321,2.268700155,5.206095381,2.4476398,8.38E-06,30,37.57376999
241.3,60.96,0,571,4762.5,489.2999878,6.5,853,59.9499382,31198.789,2.268700155,5.206095381,4.0679084,8.26E-06,27,2.624671916
236.22,63.5,0,594,4618.181818,475.2000122,7.900000095,838,54.5720254,39989.608,2.268700155,5.206095381,4.39196212,8.04E-06,32,0.262467196
238.76,88.9,0,430,4762.5,395,9.899999619,319,59.0191456,27406.671,2.268700155,5.206095381,3.95759224,7.99E-06,28,0.984251969
203.2,76.2,0,217,5644.444444,854.9000244,9,320,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,17,0.196850402
203.2,76.2,0,357,5644.444444,698,9.199999809,622,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,28,1.377952693
203.2,76.2,0,357,5644.444444,698,9.199999809,622,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,28,0.984251969
228.6,152.4,1,4413,7620,1557.400024,14.80000019,133,35.4735402,20546.3848,2.332293576,5.206095381,4.28164596,8.38E-06,32,8.595800775
228.6,152.4,1,4413,7620,1557.400024,14.80000019,133,35.4735402,20546.3848,2.332293576,5.206095381,4.28164596,8.38E-06,32,8.595800775
228.6,152.4,1,4822,7620,1134.5,15.69999981,44,35.4735402,20546.3848,2.332293576,5.206095381,4.28164596,8.38E-06,35,2.230971113
228.6,152.4,1,4966,7620,1028,15,117,35.4735402,20546.3848,2.332293576,5.206095381,4.28164596,8.38E-06,36,2.427821554
228.6,152.4,1,5115,7620,1659.199951,15.5,58,35.4735402,20546.3848,2.332293576,5.206095381,4.28164596,8.38E-06,37,1.83727031
228.6,152.4,1,4721,7620,1647,15.60000038,41,35.4735402,20546.3848,2.332293576,5.206095381,4.28164596,8.38E-06,38,2.493438367
228.6,152.4,1,5427,7620,1409.400024,14.89999962,85,35.4735402,20546.3848,2.332293576,5.206095381,4.28164596,8.38E-06,39,5.380577303
228.6,152.4,1,5590,7620,1534.400024,15.30000019,78,35.4735402,20546.3848,2.332293576,5.206095381,4.28164596,8.38E-06,40,8.530183805
226.06,152.4,1,4413,7625,1557.400024,14.80000019,133,45.505416,22614.8128,2.377145302,5.206095381,4.826332,8.38E-06,32,1.639344204
226.06,152.4,1,4413,7625,1557.400024,14.80000019,133,45.505416,22614.8128,2.377145302,5.206095381,4.826332,8.38E-06,32,1.639344204
226.06,152.4,1,4822,7625,1134.5,15.69999981,44,45.505416,22614.8128,2.377145302,5.206095381,4.826332,8.38E-06,35,1.278688556
226.06,152.4,1,4966,7625,1028,15,117,45.505416,22614.8128,2.377145302,5.206095381,4.826332,8.38E-06,36,1.11475413
226.06,152.4,1,5115,7625,1659.199951,15.5,58,45.505416,22614.8128,2.377145302,5.206095381,4.826332,8.38E-06,37,2.131147463
226.06,152.4,1,4721,7625,1647,15.60000038,41,45.505416,22614.8128,2.377145302,5.206095381,4.826332,8.38E-06,38,3.606557377
226.06,152.4,1,5427,7625,1409.400024,14.89999962,85,45.505416,22614.8128,2.377145302,5.206095381,4.826332,8.38E-06,39,3.836065511
226.06,152.4,1,5590,7625,1534.400024,15.30000019,78,45.505416,22614.8128,2.377145302,5.206095381,4.826332,8.38E-06,40,3.344262311
228.6,190.5,1,4413,8964.705882,1557.400024,14.80000019,133,31.6469484,17305.8476,2.3178769,5.206095381,3.5508014,8.38E-06,32,0.656167979
228.6,167.64,1,4413,7620,1557.400024,14.80000019,133,33.1637956,16064.7908,2.337099052,5.206095381,4.57122588,8.38E-06,32,4.593175931
228.6,190.5,1,4413,7625,1557.400024,14.80000019,133,39.1967106,17926.376,2.321881525,5.206095381,4.22648788,8.38E-06,32,2.295081967
228.6,190.5,1,4413,7625,1557.400024,14.80000019,133,39.1967106,17926.376,2.321881525,5.206095381,4.22648788,8.38E-06,32,2.295081967
228.6,190.5,1,4822,7625,1134.5,15.69999981,44,39.1967106,17926.376,2.321881525,5.206095381,4.22648788,8.38E-06,35,3.508196737
228.6,190.5,1,4966,7625,1028,15,117,39.1967106,17926.376,2.321881525,5.206095381,4.22648788,8.38E-06,36,1.836065543
228.6,190.5,1,5115,7625,1659.199951,15.5,58,39.1967106,17926.376,2.321881525,5.206095381,4.22648788,8.38E-06,37,2.459016393
228.6,190.5,1,4721,7625,1647,15.60000038,41,39.1967106,17926.376,2.321881525,5.206095381,4.22648788,8.38E-06,38,4.065573724
228.6,190.5,1,5427,7625,1409.400024,14.89999962,85,39.1967106,17926.376,2.321881525,5.206095381,4.22648788,8.38E-06,39,5.639344278
228.6,190.5,1,5590,7625,1534.400024,15.30000019,78,39.1967106,17926.376,2.321881525,5.206095381,4.22648788,8.38E-06,40,6.590163825
236.22,88.9,1,446,4618.181818,975.4000244,19,4,33.9049823,27234.302,2.268700155,5.206095381,3.44738,6.64E-06,26,0.524934391
236.22,88.9,1,479,4618.181818,630.7999878,19,11,33.9049823,27234.302,2.268700155,5.206095381,3.44738,6.64E-06,28,0.656167979
236.22,88.9,1,340,4618.181818,1257.5,19.5,8,33.9049823,27234.302,2.268700155,5.206095381,3.44738,6.64E-06,32,0.524934391
251.46,157.48,0,866,4618.181818,1043.5,16.79999924,22,50.4351694,34646.169,2.268700155,5.206095381,4.8780427,0.00000871,30,0.393700803
251.46,157.48,0,1252,4618.181818,491.7999878,16.89999962,109,50.4351694,34646.169,2.268700155,5.206095381,4.8780427,0.00000871,35,0.196850402
213.36,157.48,0,2431,4618.181818,1166.800049,19,6,54.4858409,34646.169,2.268700155,5.206095381,4.73842381,8.14E-06,33,0.787401606
213.36,157.48,0,2331,4618.181818,779,18.89999962,6,54.4858409,34646.169,2.268700155,5.206095381,4.73842381,8.14E-06,35,1.968503937
213.36,157.48,0,3164,4618.181818,1164.900024,18.70000076,3,54.4858409,34646.169,2.268700155,5.206095381,4.73842381,8.14E-06,41,6.56167979
213.36,157.48,0,3597,4618.181818,947.0999756,20.10000038,0,54.4858409,34646.169,2.268700155,5.206095381,4.73842381,8.14E-06,44,9.645669479
213.36,157.48,0,3917,4618.181818,785.7000122,18.60000038,17,54.4858409,34646.169,2.268700155,5.206095381,4.73842381,8.14E-06,46,13.18897663
251.46,198.12,0,1914,4618.181818,961.9000244,18.20000076,3,45.2296256,37317.8885,2.268700155,5.206095381,4.44884389,6.74E-06,33,0.459317577
251.46,198.12,0,3793,4618.181818,568.0999756,19.20000076,9,45.2296256,37317.8885,2.268700155,5.206095381,4.44884389,6.74E-06,45,5.64304487
251.46,198.12,0,4797,4618.181818,984.9000244,18.60000038,21,45.2296256,37317.8885,2.268700155,5.206095381,4.44884389,6.74E-06,50,5.577427822
251.46,198.12,0,5319,4618.181818,938.2999878,20.10000038,11,45.2296256,37317.8885,2.268700155,5.206095381,4.44884389,6.74E-06,52,14.69816248
251.46,198.12,0,5897,4618.181818,636.7999878,18.39999962,24,45.2296256,37317.8885,2.268700155,5.206095381,4.44884389,6.74E-06,54,13.91076166
236.22,88.9,1,431,4618.181818,933,20.10000038,9,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,23,0.32808399
254,157.48,0,1252,3110.204082,491.7999878,16.89999962,109,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,35,0.262467196
254,157.48,0,1252,4233.333333,491.7999878,16.89999962,109,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,35,1.771653575
254,157.48,0,1297,4233.333333,461.5,18.60000038,30,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,37,1.443569585
254,157.48,0,1089,4233.333333,823.5999756,17.79999924,39,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,39,1.181102331
238.76,121.92,1,1130,4482.352941,357.3999939,9,271,49.7456934,31198.789,2.268700155,5.206095381,3.792118,8.07E-06,19,3.21522316
238.76,121.92,1,2171,4482.352941,198.8000031,10.39999962,56,49.7456934,31198.789,2.268700155,5.206095381,3.792118,8.07E-06,21,10.62992113
238.76,121.92,1,2003,4482.352941,171.5,9.699999809,245,49.7456934,31198.789,2.268700155,5.206095381,3.792118,8.07E-06,24,21.58792626
238.76,121.92,1,2084,4482.352941,297.6000061,9.600000381,293,49.7456934,31198.789,2.268700155,5.206095381,3.792118,8.07E-06,26,34.05511849
259.08,101.6,1,1475,4618.181818,398,9.899999619,219,38.88141323,30509.313,2.268700155,5.206095381,4.65051562,0.000009465,24,0.459317577
259.08,111.76,1,120,3907.692308,259.7000122,8.899999619,293,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,2,41.53543226
259.08,111.76,1,295,3907.692308,236.3000031,9.600000381,252,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,8,52.36220422
259.08,111.76,1,665,3907.692308,206.3000031,10.10000038,118,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,10,53.80577428
259.08,111.76,1,805,3907.692308,175.1000061,9.5,244,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,13,57.80839857
259.08,111.76,1,1303,3907.692308,232.5,9.600000381,328,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,15,43.50393698
259.08,111.76,1,809,3907.692308,144.8000031,9.699999809,455,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,18,43.30708677
259.08,111.76,1,686,3907.692308,258.3999939,9.600000381,274,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,21,37.59842517
259.08,111.76,1,1424,3907.692308,225.8000031,10.80000019,212,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,23,40.09186377
259.08,111.76,1,1787,3907.692308,257.8999939,10.5,168,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,25,54.46194351
259.08,111.76,1,2002,3907.692308,283.6000061,11,155,45.9880492,26889.564,2.268700155,5.206095381,3.34740598,7.78E-06,26,58.53018235
246.38,121.92,1,270,3810,501.2999878,8.300000191,419,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,3,133.2020997
246.38,121.92,1,432,3810,519,7.300000191,510,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,6,116.5354321
246.38,121.92,1,915,3810,439.3999939,8.100000381,247,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,8,101.3123357
246.38,121.92,1,981,3810,324.5,7.099999905,564,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,11,119.5538088
246.38,121.92,1,648,3810,499,8.100000381,295,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,14,123.5564312
246.38,121.92,1,689,3810,504.2999878,7.900000095,398,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,19,136.2860891
246.38,121.92,1,800,3810,276.5,9.399999619,273,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,21,70.34120535
246.38,121.92,1,844,3810,535.4000244,7.400000095,353,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,23,67.51968604
246.38,121.92,1,865,3810,422.5,7.800000191,398,51.6762262,26717.195,2.268700155,5.206095381,4.46090972,0.00000966,24,74.21259742
248.92,106.68,1,984,3935.483871,324.7999878,9.199999809,498,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,12,0.327868857
248.92,106.68,1,1074,3935.483871,507.7000122,10,476,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,14,1.229508197
248.92,106.68,1,395,3812.5,285.3999939,9.899999619,510,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,2,0.491803298
248.92,106.68,1,395,3875,285.3999939,9.899999619,510,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,2,32.64516092
248.92,106.68,1,408,3875,447.1000061,7.900000095,539,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,3,31.80645112
248.92,106.68,1,945,3875,486.7000122,9.600000381,318,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,7,35.80645161
248.92,106.68,1,1153,3875,378.8999939,10.39999962,170,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,9,35.29032369
248.92,106.68,1,984,3875,324.7999878,9.199999809,498,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,12,35.09677379
248.92,106.68,1,1074,3875,507.7000122,10,476,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,14,35.290322
248.92,106.68,1,395,3833.333333,285.3999939,9.899999619,510,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,2,5.279503106
248.92,106.68,1,408,3833.333333,447.1000061,7.900000095,539,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,3,5.590062112
248.92,106.68,1,945,3833.333333,486.7000122,9.600000381,318,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,7,17.08074534
248.92,106.68,1,1153,3833.333333,378.8999939,10.39999962,170,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,9,18.38509281
248.92,106.68,1,984,3833.333333,324.7999878,9.199999809,498,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,12,18.57142833
248.92,106.68,1,1074,3833.333333,507.7000122,10,476,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,14,19.19254664
248.92,106.68,1,945,3967.741935,486.7000122,9.600000381,318,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,7,15.44715447
248.92,106.68,1,1153,3967.741935,378.8999939,10.39999962,170,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,9,17.47967441
248.92,106.68,1,984,3967.741935,324.7999878,9.199999809,498,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,12,20.56910585
248.92,106.68,1,1074,3967.741935,507.7000122,10,476,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,14,21.4634151
