ST,BT,AD,JS,AP,AT,FI,CS,EM,DE,TS,CT,AG,SP
281.94,93.98,1413,4618.181818,953.5,13.39999962,217,55.58440599,35864.24327,2.272219066,5.090631133,8.40E-06,9,0.300000012
281.94,93.98,1449,4618.181818,606.0999756,13.19999981,160,55.58440599,35864.24327,2.272219066,5.090631133,8.40E-06,10,0.300000012
281.94,93.98,1485,4618.181818,685.0999756,12.80000019,236,55.58440599,35864.24327,2.272219066,5.090631133,8.40E-06,11,0.400000006
281.94,93.98,1720,4618.181818,902.5999756,13.19999981,277,55.58440599,35864.24327,2.272219066,5.090631133,8.40E-06,23,0.5
302.26,144.78,1720,4482.352941,902.5999756,13.19999981,277,37.88096057,32143.37112,2.227207185,3.624345507,8.40E-06,23,0.899999976
259.08,104.14,1046,4618.181818,876.4000244,12.89999962,246,47.7117392,29819.837,2.28263103,3.28190576,0.000008025,19,0.800000012
259.08,104.14,1197,4618.181818,1104,13.30000019,237,47.7117392,29819.837,2.28263103,3.28190576,0.000008025,21,1.100000024
259.08,104.14,1424,4618.181818,1137.400024,13,322,47.7117392,29819.837,2.28263103,3.28190576,0.000008025,26,4.199999809
259.08,104.14,1373,4618.181818,1246.800049,12.10000038,272,47.7117392,29819.837,2.28263103,3.28190576,0.000008025,25,8.299999952
299.72,101.6,4523,4618.181818,2121,14.10000038,97,61.6391544,34990.907,2.28263103,4.35059356,0.00000875,26,0.400000006
261.62,111.76,1090,6096,1142.199951,8.199999809,486,50.504117,31371.158,2.28263103,4.86425318,0.0000087,22,0.5
261.62,111.76,1286,6096,1379.300049,8.600000381,312,50.504117,31371.158,2.28263103,4.86425318,0.0000087,25,0.600000024
223.52,147.32,2736,4482.352941,782.4000244,10.39999962,380,47.83814313,34129.062,2.28823759,3.939206213,8.40E-06,2,0.300000012
223.52,147.32,3425,4482.352941,848.0999756,12.39999962,130,47.83814313,34129.062,2.28823759,3.939206213,8.40E-06,5,0.400000006
223.52,147.32,3266,4482.352941,750,10.80000019,321,47.83814313,34129.062,2.28823759,3.939206213,8.40E-06,6,0.400000006
223.52,147.32,3072,4482.352941,904.5999756,9,493,47.83814313,34129.062,2.28823759,3.939206213,8.40E-06,10,5.399999857
287.02,149.86,2873,4482.352941,815.5,10.19999981,419,50.504117,33784.324,2.257001391,5.04006956,0.0000096,17,0.400000006
287.02,149.86,2988,4482.352941,701.9000244,11.10000038,170,50.504117,33784.324,2.257001391,5.04006956,0.0000096,19,1
185.42,160.02,2739,4482.352941,743.5999756,9.899999619,489,18.74185968,35163.276,2.242584872,4.84701628,0.0000073,1,0.300000012
185.42,160.02,2736,4482.352941,782.4000244,10.39999962,380,18.74185968,35163.276,2.242584872,4.84701628,0.0000073,2,1.200000048
287.02,149.86,3311,4618.181818,773.0999756,10.5,220,18.77503103,25071.85454,2.232973784,2.945279242,6.21E-06,9,7.100000143
210.82,154.94,3317,4482.352941,946.7000122,9.399999619,316,34.4393262,31371.158,2.265811717,4.36438308,8.40E-06,4,1
287.02,149.86,3072,4618.181818,904.5999756,9,493,18.77503103,25071.85454,2.232973784,2.945279242,6.21E-06,10,9.399999619
287.02,149.86,3329,4618.181818,845,9.600000381,476,18.77503103,25071.85454,2.232973784,2.945279242,6.21E-06,11,14.49999964
287.02,149.86,2635,4618.181818,914.2000122,8.800000191,524,18.77503103,25071.85454,2.232973784,2.945279242,6.21E-06,16,5.700000048
287.02,149.86,2873,4618.181818,815.5,10.19999981,419,18.77503103,25071.85454,2.232973784,2.945279242,6.21E-06,17,33.29999995
287.02,149.86,2988,4618.181818,701.9000244,11.10000038,170,18.77503103,25071.85454,2.232973784,2.945279242,6.21E-06,19,98.19999695
284.48,147.32,2635,4482.352941,914.2000122,8.800000191,524,24.87629408,19502.32115,2.226726579,3.310036381,0.0000092,16,0.5
284.48,147.32,2988,4482.352941,701.9000244,11.10000038,170,24.87629408,19502.32115,2.226726579,3.310036381,0.0000092,19,1
205.74,106.68,3317,4482.352941,946.7000122,9.399999619,316,33.7153764,31233.2628,2.327482777,4.1023822,0.0000089,4,1
205.74,106.68,3311,4482.352941,773.0999756,10.5,220,33.7153764,31233.2628,2.327482777,4.1023822,0.0000089,9,0.400000006
205.74,106.68,3072,4482.352941,904.5999756,9,493,33.7153764,31233.2628,2.327482777,4.1023822,0.0000089,10,0.899999976
205.74,106.68,3329,4482.352941,845,9.600000381,476,33.7153764,31233.2628,2.327482777,4.1023822,0.0000089,11,1.899999976
205.74,106.68,3314,4482.352941,784.9000244,9.899999619,475,33.7153764,31233.2628,2.327482777,4.1023822,0.0000089,12,2.299999952
205.74,106.68,3240,4482.352941,1119.800049,10.69999981,135,33.7153764,31233.2628,2.327482777,4.1023822,0.0000089,13,2.900000095
205.74,106.68,2873,4482.352941,815.5,10.19999981,419,33.7153764,31233.2628,2.327482777,4.1023822,0.0000089,17,9.299999714
205.74,106.68,2988,4482.352941,701.9000244,11.10000038,170,33.7153764,31233.2628,2.327482777,4.1023822,0.0000089,19,16.5
210.82,106.68,3329,4482.352941,845,9.600000381,476,47.2980536,30294.14133,2.287970517,4.29026441,0.0000072,11,0.699999988
279.4,104.14,3311,4482.352941,773.0999756,10.5,220,37.4385468,29733.6525,2.237779283,3.576082187,8.40E-06,9,1.400000006
279.4,104.14,3072,4482.352941,904.5999756,9,493,37.4385468,29733.6525,2.237779283,3.576082187,8.40E-06,10,2.00000006
279.4,104.14,3240,4482.352941,1119.800049,10.69999981,135,37.4385468,29733.6525,2.237779283,3.576082187,8.40E-06,13,4.200000107
279.4,104.14,2635,4482.352941,914.2000122,8.800000191,524,37.4385468,29733.6525,2.237779283,3.576082187,8.40E-06,16,1.200000048
279.4,104.14,2873,4482.352941,815.5,10.19999981,419,37.4385468,29733.6525,2.237779283,3.576082187,8.40E-06,17,7.900000095
279.4,104.14,2988,4482.352941,701.9000244,11.10000038,170,37.4385468,29733.6525,2.237779283,3.576082187,8.40E-06,19,17.29999924
281.94,109.22,2635,4482.352941,914.2000122,8.800000191,524,47.8496344,30294.14133,2.275689761,3.738929852,8.40E-06,16,0.5
281.94,109.22,2873,4482.352941,815.5,10.19999981,419,47.8496344,30294.14133,2.275689761,3.738929852,8.40E-06,17,1.100000024
281.94,109.22,2988,4482.352941,701.9000244,11.10000038,170,47.8496344,30294.14133,2.275689761,3.738929852,8.40E-06,19,2.399999976
193.04,93.98,2650,6096,998.5999756,7.800000191,872,32.1295816,27056.9343,2.28263103,3.6025121,8.40E-06,11,0.699999988
193.04,93.98,2931,6096,755.0999756,5.800000191,1128,32.1295816,27056.9343,2.28263103,3.6025121,8.40E-06,15,6.999999881
193.04,93.98,3211,6096,674.5999756,5.800000191,1193,32.1295816,27056.9343,2.28263103,3.6025121,8.40E-06,19,9.199999988
190.5,101.6,2077,4618.181818,754.7999878,8.600000381,646,28.59027147,29958.00799,2.28263103,3.504836333,8.40E-06,4,1
190.5,101.6,2650,4618.181818,998.5999756,7.800000191,872,28.59027147,29958.00799,2.28263103,3.504836333,8.40E-06,11,0.699999988
190.5,101.6,2931,4618.181818,755.0999756,5.800000191,1128,28.59027147,29958.00799,2.28263103,3.504836333,8.40E-06,15,3.400000036
190.5,101.6,3071,4618.181818,776.0999756,7,950,28.59027147,29958.00799,2.28263103,3.504836333,8.40E-06,17,2.299999952
190.5,101.6,3211,4618.181818,674.5999756,5.800000191,1193,28.59027147,29958.00799,2.28263103,3.504836333,8.40E-06,19,4.300000072
248.92,101.6,2650,6096,998.5999756,7.800000191,872,32.5605041,26882.22108,2.28263103,4.1885667,8.40E-06,11,0.600000024
248.92,127,2077,4618.181818,754.7999878,8.600000381,646,41.2996124,31911.36245,2.28263103,4.7229106,8.40E-06,4,0.400000006
248.92,127,2931,4618.181818,755.0999756,5.800000191,1128,41.2996124,31911.36245,2.28263103,4.7229106,8.40E-06,15,1.399999976
248.92,127,3071,4618.181818,776.0999756,7,950,41.2996124,31911.36245,2.28263103,4.7229106,8.40E-06,17,5.699999809
248.92,127,3211,4618.181818,674.5999756,5.800000191,1193,41.2996124,31911.36245,2.28263103,4.7229106,8.40E-06,19,5.699999809
236.22,144.78,642,6096,1096.900024,14.89999962,91,58.260722,29302.73,2.28263103,3.88174988,8.18E-06,16,0.699999988
236.22,144.78,689,6096,1533,14.19999981,78,58.260722,29302.73,2.28263103,3.88174988,8.18E-06,19,1.5
236.22,144.78,958,6096,949.5999756,16.29999924,44,58.260722,29302.73,2.28263103,3.88174988,8.18E-06,23,1.899999976
236.22,144.78,980,6096,1493.199951,15.10000038,109,58.260722,29302.73,2.28263103,3.88174988,8.18E-06,26,1.899999976
236.22,144.78,1049,6096,1458.900024,15,89,58.260722,29302.73,2.28263103,3.88174988,8.18E-06,30,1.899999976
236.22,144.78,1107,6096,1126.599976,17,22,58.260722,29302.73,2.28263103,3.88174988,8.18E-06,32,1.899999976
238.76,137.16,520,6096,2424.899902,15.5,29,51.7107,28785.623,2.28263103,4.79530558,0.00000834,7,0.899999976
238.76,137.16,520,6096,2424.899902,15.5,29,51.7107,28785.623,2.28263103,4.79530558,0.00000834,7,0.899999976
238.76,137.16,560,6096,1481.599976,14.69999981,87,51.7107,28785.623,2.28263103,4.79530558,0.00000834,11,2.700000048
238.76,137.16,665,6096,1097.400024,15,91,51.7107,28785.623,2.28263103,4.79530558,0.00000834,16,1
254,180.34,4414,6096,972.7000122,18.20000076,22,60.32915,35163.276,2.28263103,5.95017788,1.11E-05,51,2.900000095
254,180.34,4879,6096,1705.199951,19.39999962,0,60.32915,35163.276,2.28263103,5.95017788,1.11E-05,53,2.900000095
254,180.34,5393,6096,1484.099976,17.39999962,20,60.32915,35163.276,2.28263103,5.95017788,1.11E-05,55,4.300000101
200.66,101.6,684,6096,1531,11.89999962,209,30.5954975,30294.14133,2.28263103,3.94380272,8.97E-06,38,0.300000012
208.28,152.4,684,6096,1531,11.89999962,209,22.88818072,30294.14133,2.28263103,3.94380272,0.0000082,38,0.600000024
208.28,152.4,812,6096,995.2000122,13.19999981,127,22.88818072,30294.14133,2.28263103,3.94380272,0.0000082,46,1
205.74,101.6,603,6096,1096.400024,12.69999981,240,29.05279495,33556.79692,2.230571024,4.71946322,0.0000089,40,0.300000012
205.74,101.6,556,6096,932.7999878,13.80000019,122,29.05279495,33556.79692,2.230571024,4.71946322,0.0000089,44,13.89999962
205.74,101.6,556,6350,932.7999878,13.80000019,122,29.73939813,33246.53272,2.196131426,4.47125186,0.000009075,44,13.80000019
203.2,152.4,672,6350,989.2000122,13.60000038,168,27.85099997,31364.26324,2.175307375,3.94380272,0.0000088,36,1.5
203.2,152.4,673,6350,873.4000244,12.69999981,70,27.85099997,31364.26324,2.175307375,3.94380272,0.0000088,37,1.5
203.2,152.4,684,6350,1531,11.89999962,209,27.85099997,31364.26324,2.175307375,3.94380272,0.0000088,38,1.5
203.2,152.4,603,6350,1096.400024,12.69999981,240,27.85099997,31364.26324,2.175307375,3.94380272,0.0000088,40,1.5
203.2,152.4,556,6350,932.7999878,13.80000019,122,27.85099997,31364.26324,2.175307375,3.94380272,0.0000088,44,8
203.2,152.4,812,6350,995.2000122,13.19999981,127,27.85099997,31364.26324,2.175307375,3.94380272,0.0000088,46,8
198.12,114.3,556,6350,932.7999878,13.80000019,122,29.21079987,30294.14133,2.28263103,3.94380272,9.27E-06,44,9.300000191
195.58,406.4,603,6096,1096.400024,12.69999981,240,25.46091227,30294.14133,2.28263103,3.94380272,0.0000089,40,1
200.66,160.02,4,4482.352941,1092.699951,12.39999962,178,41.25548594,21764.95917,2.252195926,3.936046115,8.40E-06,4,1.799999952
200.66,160.02,4,4482.352941,1046.099976,12.80000019,187,41.25548594,21764.95917,2.252195926,3.936046115,8.40E-06,5,1.799999952
200.66,160.02,4,4482.352941,970.9000244,14.5,71,41.25548594,21764.95917,2.252195926,3.936046115,8.40E-06,8,1.799999952
200.66,160.02,4,4482.352941,1247.400024,12.80000019,143,41.25548594,21764.95917,2.252195926,3.936046115,8.40E-06,11,1.899999976
200.66,160.02,4,4482.352941,1316.099976,13.89999962,160,41.25548594,21764.95917,2.252195926,3.936046115,8.40E-06,13,3.200000048
200.66,160.02,4,4482.352941,1271.300049,12.80000019,142,41.25548594,21764.95917,2.252195926,3.936046115,8.40E-06,15,3.200000048
200.66,160.02,4,4482.352941,1000.299988,14.5,93,41.25548594,21764.95917,2.252195926,3.936046115,8.40E-06,18,3.200000048
180.34,101.6,406,4760,969.2999878,14.19999981,129,39.0932892,7584.236,2.253797747,5.1365962,8.40E-06,29,2.400000036
180.34,101.6,295,4760,755.4000244,11.80000019,367,39.0932892,7584.236,2.253797747,5.1365962,8.40E-06,31,2.5
180.34,101.6,308,4760,1125.699951,12.30000019,255,39.0932892,7584.236,2.253797747,5.1365962,8.40E-06,35,1.100000024
180.34,101.6,308,4760,1125.699951,12.30000019,255,39.0932892,7584.236,2.253797747,5.1365962,8.40E-06,35,1.100000024
177.8,101.6,406,4760,969.2999878,14.19999981,129,43.8506736,7928.974,2.28263103,5.62957154,8.40E-06,29,0.5
177.8,101.6,295,4760,755.4000244,11.80000019,367,43.8506736,7928.974,2.28263103,5.62957154,8.40E-06,31,1.600000024
177.8,101.6,302,4760,940.2000122,12.5,171,43.8506736,7928.974,2.28263103,5.62957154,8.40E-06,32,1.600000024
177.8,101.6,301,4760,1255,12.19999981,180,43.8506736,7928.974,2.28263103,5.62957154,8.40E-06,33,1.600000024
177.8,101.6,308,4760,1125.699951,12.30000019,255,43.8506736,7928.974,2.28263103,5.62957154,8.40E-06,35,2.400000095
177.8,101.6,308,4760,1125.699951,12.30000019,255,43.8506736,7928.974,2.28263103,5.62957154,8.40E-06,35,2.400000095
177.8,101.6,274,4760,1148.800049,13.10000038,187,43.8506736,7928.974,2.28263103,5.62957154,8.40E-06,36,3.300000101
177.8,101.6,284,4760,1052.699951,13.5,121,43.8506736,7928.974,2.28263103,5.62957154,8.40E-06,37,3
182.88,114.3,301,4552.238806,1255,12.19999981,180,36.0940686,6550.022,2.243385721,5.35378114,8.40E-06,33,1.699999958
182.88,114.3,308,4552.238806,1125.699951,12.30000019,255,36.0940686,6550.022,2.243385721,5.35378114,8.40E-06,35,4.200000048
182.88,114.3,308,4552.238806,1125.699951,12.30000019,255,36.0940686,6550.022,2.243385721,5.35378114,8.40E-06,35,4.200000048
182.88,114.3,284,4552.238806,1052.699951,13.5,121,36.0940686,6550.022,2.243385721,5.35378114,8.40E-06,37,2.799999952
304.8,251.46,2960,4762.5,535,10.80000019,374,48.608058,26200.088,2.28263103,3.59216996,8.99E-06,19,1.699999988
213.36,60.96,232,4762.5,600.7999878,11.69999981,393,57.9849316,33956.693,2.28263103,3.5852752,8.26E-06,10,43.29999924
213.36,60.96,343,4762.5,679.2999878,11.39999962,300,57.9849316,33956.693,2.28263103,3.5852752,8.26E-06,21,0.800000012
213.36,60.96,393,4762.5,956,11.39999962,515,57.9849316,33956.693,2.28263103,3.5852752,8.26E-06,26,0.300000012
213.36,60.96,393,4762.5,605.5999756,10.10000038,482,57.9849316,33956.693,2.28263103,3.5852752,8.26E-06,28,0.699999988
213.36,60.96,403,4762.5,821,10.69999981,491,57.9849316,33956.693,2.28263103,3.5852752,8.26E-06,30,0.800000012
213.36,60.96,425,4762.5,1092.599976,11.60000038,394,57.9849316,33956.693,2.28263103,3.5852752,8.26E-06,34,1.700000048
233.68,149.86,1316,4618.181818,179.1000061,10.80000019,217,29.7853632,19305.328,2.197733125,3.11298414,8.40E-06,6,0.400000006
233.68,149.86,1285,4618.181818,153.6999969,10.30000019,164,29.7853632,19305.328,2.197733125,3.11298414,8.40E-06,7,1.400000036
302.26,144.78,1287,4618.181818,420.5,10,176,21.2358608,19132.959,2.207344302,2.48900836,8.40E-06,3,0.200000003
302.26,144.78,1396,4618.181818,177.6999969,10.30000019,126,21.2358608,19132.959,2.207344302,2.48900836,8.40E-06,4,1.600000024
302.26,144.78,1316,4618.181818,179.1000061,10.80000019,217,21.2358608,19132.959,2.207344302,2.48900836,8.40E-06,6,1.299999952
302.26,144.78,1285,4618.181818,153.6999969,10.30000019,164,21.2358608,19132.959,2.207344302,2.48900836,8.40E-06,7,3.5
215.9,172.72,1287,4482.352941,420.5,10,176,11.55621731,19305.328,2.197733125,2.845237627,8.40E-06,3,0.5
215.9,172.72,1396,4482.352941,177.6999969,10.30000019,126,11.55621731,19305.328,2.197733125,2.845237627,8.40E-06,4,1.099999994
215.9,172.72,1368,4482.352941,300.3999939,10.69999981,104,11.55621731,19305.328,2.197733125,2.845237627,8.40E-06,5,0.800000012
215.9,172.72,1316,4482.352941,179.1000061,10.80000019,217,11.55621731,19305.328,2.197733125,2.845237627,8.40E-06,6,1.100000024
215.9,172.72,1285,4482.352941,153.6999969,10.30000019,164,11.55621731,19305.328,2.197733125,2.845237627,8.40E-06,7,0.600000024
279.4,190.5,1396,4618.181818,177.6999969,10.30000019,126,12.48170441,24821.136,2.162492555,3.514029347,8.40E-06,4,1.100000024
279.4,190.5,1368,4618.181818,300.3999939,10.69999981,104,12.48170441,24821.136,2.162492555,3.514029347,8.40E-06,5,1.600000054
279.4,190.5,1285,4618.181818,153.6999969,10.30000019,164,12.48170441,24821.136,2.162492555,3.514029347,8.40E-06,7,1.5
279.4,190.5,1404,4618.181818,253.1000061,11.30000019,89,12.48170441,24821.136,2.162492555,3.514029347,8.40E-06,8,1.299999952
256.54,93.98,1368,4482.352941,300.3999939,10.69999981,104,43.10374127,22925.077,2.28263103,4.041478487,8.40E-06,5,1.299999952
256.54,93.98,1316,4482.352941,179.1000061,10.80000019,217,43.10374127,22925.077,2.28263103,4.041478487,8.40E-06,6,1.600000024
256.54,93.98,1285,4482.352941,153.6999969,10.30000019,164,43.10374127,22925.077,2.28263103,4.041478487,8.40E-06,7,0.600000024
256.54,93.98,1404,4482.352941,253.1000061,11.30000019,89,43.10374127,22925.077,2.28263103,4.041478487,8.40E-06,8,0.600000024
246.38,142.24,852,4762.5,179,7,449,39.989608,23442.184,2.28263103,4.07825054,0.0000079,9,2.399999976
246.38,142.24,946,4762.5,208.3999939,7.5,550,39.989608,23442.184,2.28263103,4.07825054,0.0000079,10,24.00000018
246.38,142.24,1143,4762.5,211.6000061,7.300000191,329,39.989608,23442.184,2.28263103,4.07825054,0.0000079,17,0.200000003
279.4,127,2312,4118.918919,211.8000031,19,1,49.814641,26889.564,2.28263103,4.1540929,0.000006875,8,2.5
279.4,127,2101,4118.918919,101.5999985,20.70000076,0,49.814641,26889.564,2.28263103,4.1540929,0.000006875,10,1.299999952
279.4,127,1887,4118.918919,63.59999847,21,0,49.814641,26889.564,2.28263103,4.1540929,0.000006875,6,4.500000119
200.66,175.26,459,4118.918919,275.2999878,17.29999924,8,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,10,1
200.66,175.26,490,4118.918919,595.7999878,16.70000076,54,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,13,2.099999905
200.66,175.26,346,4118.918919,331.2000122,17.70000076,3,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,15,1.200000048
200.66,175.26,401,4118.918919,474.6000061,16.89999962,5,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,18,1.600000024
200.66,175.26,524,4118.918919,472.2999878,17,13,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,21,2.900000095
200.66,175.26,583,4118.918919,415.7000122,16.60000038,17,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,23,5.699999809
200.66,175.26,645,4118.918919,248.3000031,18.10000038,0,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,28,10.99999976
200.66,175.26,1129,4118.918919,261.6000061,16.60000038,30,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,29,12.9000001
200.66,175.26,716,4118.918919,570.7999878,16.89999962,44,67.3273314,43436.988,2.28263103,5.00214838,9.29E-06,31,11.9000001
233.68,236.22,946,4482.352941,1231.199951,14.39999962,66,34.02334235,32267.4768,2.33709383,3.230578103,8.40E-06,2,1.5
233.68,236.22,946,4482.352941,1231.199951,14.39999962,66,34.02334235,32267.4768,2.33709383,3.230578103,8.40E-06,2,1.5
233.68,236.22,1063,4482.352941,1015.700012,16.29999924,8,34.02334235,32267.4768,2.33709383,3.230578103,8.40E-06,4,0.699999988
233.68,236.22,1063,4482.352941,1015.700012,16.29999924,8,34.02334235,32267.4768,2.33709383,3.230578103,8.40E-06,4,0.699999988
233.68,236.22,1063,4482.352941,1015.700012,16.29999924,8,34.02334235,32267.4768,2.33709383,3.230578103,8.40E-06,4,0.699999988
233.68,236.22,1063,4482.352941,1015.700012,16.29999924,8,34.02334235,32267.4768,2.33709383,3.230578103,8.40E-06,4,0.699999988
203.2,165.1,1228,4618.181818,1015.099976,15.60000038,19,24.29885793,34104.54729,2.248013343,3.444698704,0.0000073,5,0.800000012
203.2,165.1,1293,4618.181818,879,14.80000019,64,24.29885793,34104.54729,2.248013343,3.444698704,0.0000073,6,0.400000006
302.26,142.24,1482,4482.352941,800.5999756,16.20000076,16,31.36196499,35235.67098,2.249392706,3.77143372,0.0000073,13,0.5
302.26,142.24,1292,4482.352941,1362.199951,14.80000019,39,31.36196499,35235.67098,2.249392706,3.77143372,0.0000073,15,0.699999988
302.26,142.24,1201,4482.352941,1102.800049,15,85,31.36196499,35235.67098,2.249392706,3.77143372,0.0000073,16,0.899999976
302.26,142.24,1572,4482.352941,1147.099976,15.89999962,4,31.36196499,35235.67098,2.249392706,3.77143372,0.0000073,18,0.699999988
302.26,142.24,1702,4482.352941,1259.5,15.80000019,47,31.36196499,35235.67098,2.249392706,3.77143372,0.0000073,21,1.200000048
294.64,144.78,1002,4482.352941,1096.199951,14.60000038,27,42.59812553,35032.27556,2.184918428,4.279347707,0.0000104,3,3.700000048
294.64,144.78,1228,4482.352941,1015.099976,15.60000038,19,42.59812553,35032.27556,2.184918428,4.279347707,0.0000104,5,3.900000006
294.64,144.78,1293,4482.352941,879,14.80000019,64,42.59812553,35032.27556,2.184918428,4.279347707,0.0000104,6,7.400000095
294.64,144.78,1366,4482.352941,1136.599976,15.69999981,16,42.59812553,35032.27556,2.184918428,4.279347707,0.0000104,8,0.400000006
294.64,144.78,1393,4482.352941,1627,15,32,42.59812553,35032.27556,2.184918428,4.279347707,0.0000104,9,0.699999988
213.36,170.18,1293,4482.352941,879,14.80000019,64,34.85242501,37190.33544,2.28263103,4.298021015,8.40E-06,6,12.89999962
297.18,144.78,1702,4482.352941,1259.5,15.80000019,47,35.35646718,29373.59281,2.268214511,3.549978145,7.96E-06,21,1
284.48,147.32,1572,4618.181818,1147.099976,15.89999962,4,32.48492693,34227.31233,2.450023985,4.375665414,0.0000093,18,0.400000006
231.14,134.62,1293,4482.352941,879,14.80000019,64,43.93111247,26431.06246,2.28263103,3.87485512,8.40E-06,6,0.5
231.14,134.62,1308,4482.352941,696.2999878,15.5,15,43.93111247,26431.06246,2.28263103,3.87485512,8.40E-06,7,0.5
231.14,134.62,1366,4482.352941,1136.599976,15.69999981,16,43.93111247,26431.06246,2.28263103,3.87485512,8.40E-06,8,0.900000006
231.14,134.62,1393,4482.352941,1627,15,32,43.93111247,26431.06246,2.28263103,3.87485512,8.40E-06,9,0.699999988
284.48,96.52,1002,4618.181818,1096.199951,14.60000038,27,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,3,0.400000006
284.48,96.52,1293,4618.181818,879,14.80000019,64,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,6,0.600000024
284.48,96.52,1308,4618.181818,696.2999878,15.5,15,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,7,1.399999976
284.48,96.52,1366,4618.181818,1136.599976,15.69999981,16,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,8,1.399999976
284.48,96.52,1393,4618.181818,1627,15,32,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,9,1
284.48,96.52,1279,4618.181818,991.5,15.39999962,38,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,10,0.699999988
284.48,96.52,1467,4618.181818,1250.900024,15.89999962,5,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,12,0.400000006
284.48,96.52,1482,4618.181818,800.5999756,16.20000076,16,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,13,0.400000006
284.48,96.52,1292,4618.181818,1362.199951,14.80000019,39,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,15,0.400000006
284.48,96.52,1201,4618.181818,1102.800049,15,85,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,16,0.400000006
284.48,96.52,1572,4618.181818,1147.099976,15.89999962,4,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,18,0.5
284.48,96.52,1702,4618.181818,1259.5,15.80000019,47,48.05188069,36066.48956,2.261806978,4.217582148,8.40E-06,21,1.100000024
274.32,111.76,1293,6350,879,14.80000019,64,34.39795764,29178.62432,2.323478038,3.05265499,8.40E-06,6,0.300000012
274.32,111.76,1366,6350,1136.599976,15.69999981,16,34.39795764,29178.62432,2.323478038,3.05265499,8.40E-06,8,0.300000012
274.32,111.76,1393,6350,1627,15,32,34.39795764,29178.62432,2.323478038,3.05265499,8.40E-06,9,0.5
274.32,111.76,1279,6350,991.5,15.39999962,38,34.39795764,29178.62432,2.323478038,3.05265499,8.40E-06,10,0.400000006
274.32,111.76,1482,6350,800.5999756,16.20000076,16,34.39795764,29178.62432,2.323478038,3.05265499,8.40E-06,13,0.400000006
274.32,111.76,1201,6350,1102.800049,15,85,34.39795764,29178.62432,2.323478038,3.05265499,8.40E-06,16,1.00000003
294.64,142.24,1308,4618.181818,696.2999878,15.5,15,39.94364293,35797.59392,2.375538044,3.874089036,8.40E-06,7,0.600000024
294.64,142.24,1366,4618.181818,1136.599976,15.69999981,16,39.94364293,35797.59392,2.375538044,3.874089036,8.40E-06,8,0.600000024
294.64,142.24,1393,4618.181818,1627,15,32,39.94364293,35797.59392,2.375538044,3.874089036,8.40E-06,9,0.600000024
294.64,142.24,1279,4618.181818,991.5,15.39999962,38,39.94364293,35797.59392,2.375538044,3.874089036,8.40E-06,10,0.600000024
294.64,142.24,1292,4618.181818,1362.199951,14.80000019,39,39.94364293,35797.59392,2.375538044,3.874089036,8.40E-06,15,0.600000024
294.64,142.24,1201,4618.181818,1102.800049,15,85,39.94364293,35797.59392,2.375538044,3.874089036,8.40E-06,16,0.600000024
200.66,124.46,949,6350,1228.199951,14.5,51,61.2599426,27751.409,2.28263103,4.45401496,0.0000092,12,0.100000001
238.76,104.14,1033,6350,1086.5,14.10000038,29,50.6420122,27234.302,2.28263103,4.09548744,7.88E-06,17,0.5
238.76,104.14,1649,6350,1078.599976,15,44,50.6420122,27234.302,2.28263103,4.09548744,7.88E-06,24,0.600000024
238.76,104.14,1705,6350,884.0999756,15.89999962,11,50.6420122,27234.302,2.28263103,4.09548744,7.88E-06,27,0.600000024
238.76,104.14,1968,6350,1201.400024,14.89999962,82,50.6420122,27234.302,2.28263103,4.09548744,7.88E-06,30,0.600000024
238.76,104.14,2272,6350,1226.699951,15.69999981,52,50.6420122,27234.302,2.28263103,4.09548744,7.88E-06,35,0.899999976
205.74,147.32,705,4618.181818,765.0999756,4.800000191,1523,30.8195772,33094.848,2.28823759,3.596766467,8.40E-06,0,0.100000001
205.74,147.32,825,4618.181818,713.2999878,4.599999905,1450,30.8195772,33094.848,2.28823759,3.596766467,8.40E-06,3,0.699999988
205.74,147.32,1308,4618.181818,636.2999878,6.599999905,1079,30.8195772,33094.848,2.28823759,3.596766467,8.40E-06,21,0.699999988
203.2,149.86,705,4618.181818,765.0999756,4.800000191,1523,47.0395001,39989.608,2.312265163,5.12280668,8.40E-06,0,0.200000003
