ST,BT,AD,JS,AP,AT,FI,CS,EM,DE,MR,TS,CT,AG,PN,PL,FA
312.420,99.060,9353.000,4.618,157.600,22.500,0.000,0.616,736.213,2.283,0.114,0.073,8.36E-06,8.00,0.00,0.00,0.30
312.420,99.060,4391.000,4.618,228.800,23.100,0.000,0.616,736.213,2.283,0.114,0.073,8.36E-06,11.00,0.00,0.00,0.60
312.420,99.060,4574.000,4.618,229.900,23.200,0.000,0.616,736.213,2.283,0.114,0.073,8.36E-06,15.00,0.00,0.00,0.80
312.420,99.060,4371.000,4.618,251.700,23.100,0.000,0.616,736.213,2.283,0.114,0.073,8.36E-06,17.00,0.00,0.00,0.50
312.420,99.060,4436.000,4.618,245.900,23.300,0.000,0.616,736.213,2.283,0.114,0.073,8.36E-06,21.00,0.00,0.00,0.20
312.420,99.060,4698.000,4.618,190.600,23.300,0.000,0.616,736.213,2.283,0.114,0.073,8.36E-06,22.00,0.00,0.00,0.50
312.420,99.060,6166.000,4.618,193.900,23.600,0.000,0.616,736.213,2.283,0.114,0.073,8.36E-06,23.00,0.00,0.00,0.70
287.020,99.060,2746.000,4.618,183.100,22.800,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,2.00,0.00,0.00,0.60
287.020,99.060,2800.000,4.618,151.100,23.100,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,4.00,0.00,0.00,0.20
287.020,99.060,7674.000,4.618,152.200,22.100,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,6.00,0.00,0.00,0.30
287.020,99.060,8472.000,4.618,212.800,22.700,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,7.00,0.00,0.00,0.30
287.020,99.060,9353.000,4.618,157.600,22.500,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,8.00,0.00,0.00,0.30
287.020,99.060,4391.000,4.618,228.800,23.100,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,11.00,0.00,0.00,0.50
287.020,99.060,4436.000,4.618,245.900,23.300,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,21.00,0.00,0.00,0.40
287.020,99.060,4698.000,4.618,190.600,23.300,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,22.00,0.00,0.00,0.20
215.900,96.520,2746.000,4.482,183.100,22.800,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,2.00,0.00,0.00,0.80
215.900,96.520,2800.000,4.482,151.100,23.100,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,4.00,0.00,0.00,0.20
215.900,96.520,7674.000,4.482,152.200,22.100,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,6.00,0.00,0.00,0.20
215.900,96.520,8472.000,4.482,212.800,22.700,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,7.00,0.00,0.00,0.50
215.900,96.520,9353.000,4.482,157.600,22.500,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,8.00,0.00,0.00,0.50
215.900,96.520,4391.000,4.482,228.800,23.100,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,11.00,0.00,0.00,0.80
215.900,96.520,4574.000,4.482,229.900,23.200,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,15.00,0.00,0.00,1.10
215.900,96.520,4436.000,4.482,245.900,23.300,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,21.00,0.00,0.00,0.60
246.380,132.080,1600.000,4.618,167.500,22.900,0.000,0.806,645.419,2.270,0.114,0.086,9.20E-06,13.00,0.00,0.00,0.40
246.380,132.080,1549.000,4.618,177.900,23.200,0.000,0.806,645.419,2.270,0.114,0.086,9.20E-06,17.00,0.00,0.00,0.20
246.380,132.080,1742.000,4.618,241.300,23.000,0.000,0.806,645.419,2.270,0.114,0.086,9.20E-06,20.00,0.00,0.00,0.60
287.020,99.060,4574.000,4.618,229.900,23.200,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,15.00,0.00,0.00,0.10
287.020,99.060,6166.000,4.618,193.900,23.600,0.000,0.683,705.272,2.281,0.095,0.070,8.36E-06,23.00,0.00,0.00,0.60
215.900,96.520,6166.000,4.482,193.900,23.600,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,23.00,0.00,0.00,0.90
215.900,96.520,4698.000,4.482,190.600,23.300,0.000,0.657,703.802,2.281,0.093,0.067,8.36E-06,22.00,0.00,0.00,0.70
187.960,152.400,4589.000,4.618,1072.200,16.500,62.000,0.896,637.924,2.270,0.076,0.076,9.15E-06,5.00,0.00,0.00,1.00
187.960,152.400,4331.000,4.618,1265.800,16.300,23.000,0.896,637.924,2.270,0.076,0.076,9.15E-06,7.00,1.00,152.50,2.00
187.960,152.400,4691.000,4.618,1173.600,16.400,24.000,0.896,637.924,2.270,0.076,0.076,9.15E-06,8.00,1.00,152.50,1.10
187.960,152.400,4328.000,4.618,1565.000,16.600,31.000,0.896,637.924,2.270,0.076,0.076,9.15E-06,9.00,1.00,152.50,2.00
213.360,254.000,4589.000,4.482,1072.200,16.500,62.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,5.00,13.00,13.00,0.60
213.360,254.000,4331.000,4.482,1265.800,16.300,23.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,7.00,7.00,135.80,0.90
213.360,254.000,4691.000,4.482,1173.600,16.400,24.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,8.00,7.00,136.60,0.80
213.360,254.000,4328.000,4.482,1565.000,16.600,31.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,9.00,7.00,137.10,0.60
213.360,254.000,5443.000,4.482,1425.800,17.000,20.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,12.00,7.00,136.50,0.40
292.100,152.400,3477.000,4.482,1446.200,16.400,70.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,1.00,0.00,0.00,0.10
292.100,152.400,4589.000,4.482,1072.200,16.500,62.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,5.00,0.00,0.00,1.10
292.100,152.400,4331.000,4.482,1265.800,16.300,23.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,7.00,11.00,64.30,1.90
292.100,152.400,4691.000,4.482,1173.600,16.400,24.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,8.00,10.00,99.20,2.00
292.100,152.400,4328.000,4.482,1565.000,16.600,31.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,9.00,13.00,102.70,2.20
292.100,152.400,5443.000,4.482,1425.800,17.000,20.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,12.00,12.00,108.50,1.60
187.960,152.400,4644.000,4.618,1397.500,16.600,31.000,0.896,637.924,2.270,0.076,0.076,9.15E-06,6.00,7.00,6.70,0.90
213.360,254.000,4644.000,4.482,1397.500,16.600,31.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,6.00,27.00,46.20,0.20
213.360,254.000,5031.000,4.482,993.500,17.200,56.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,15.00,2.00,147.50,1.60
292.100,152.400,4644.000,4.482,1397.500,16.600,31.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,6.00,0.00,0.00,0.80
292.100,152.400,5031.000,4.482,993.500,17.200,56.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,15.00,1.00,152.50,3.00
213.360,254.000,5062.000,4.482,1696.100,16.000,24.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,13.00,7.00,136.50,1.00
292.100,152.400,5062.000,4.482,1696.100,16.000,24.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,13.00,12.00,108.50,2.80
213.360,254.000,5135.000,4.482,1262.600,18.500,10.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,17.00,1.00,152.50,2.40
292.100,152.400,5135.000,4.482,1262.600,18.500,10.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,17.00,1.00,152.50,3.30
213.360,254.000,5170.000,4.482,1378.300,16.000,11.000,1.569,637.924,2.270,0.114,0.086,9.88E-06,18.00,1.00,152.50,2.60
292.100,152.400,5170.000,4.482,1378.300,16.000,11.000,0.925,551.144,2.278,0.114,0.081,9.00E-06,18.00,1.00,152.50,3.70
279.400,152.400,4589.000,4.618,1072.200,16.500,62.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,5.00,1.00,1.00,0.40
279.400,152.400,4644.000,4.618,1397.500,16.600,31.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,6.00,4.00,11.40,0.20
279.400,152.400,4331.000,4.618,1265.800,16.300,23.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,7.00,11.00,62.30,0.80
279.400,152.400,4691.000,4.618,1173.600,16.400,24.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,8.00,9.00,41.40,0.60
279.400,152.400,4328.000,4.618,1565.000,16.600,31.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,9.00,8.00,44.50,0.60
279.400,152.400,5443.000,4.618,1425.800,17.000,20.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,12.00,7.00,80.00,0.40
279.400,152.400,5062.000,4.618,1696.100,16.000,24.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,13.00,7.00,80.00,0.40
279.400,152.400,5031.000,4.618,993.500,17.200,56.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,15.00,4.00,97.00,0.40
279.400,152.400,5135.000,4.618,1262.600,18.500,10.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,17.00,1.00,152.50,0.90
210.820,160.020,4589.000,4.618,1072.200,16.500,62.000,0.825,649.563,2.251,0.081,0.082,8.36E-06,5.00,28.00,35.90,0.10
210.820,160.020,4644.000,4.618,1397.500,16.600,31.000,0.825,649.563,2.251,0.081,0.082,8.36E-06,6.00,23.00,115.80,0.10
210.820,160.020,4331.000,4.618,1265.800,16.300,23.000,0.825,649.563,2.251,0.081,0.082,8.36E-06,7.00,1.00,152.50,0.50
208.280,162.560,3477.000,4.618,1446.200,16.400,70.000,1.421,568.549,2.253,0.115,0.125,8.36E-06,1.00,1.00,152.50,0.20
208.280,162.560,4589.000,4.618,1072.200,16.500,62.000,1.421,568.549,2.253,0.115,0.125,8.36E-06,5.00,22.00,38.00,0.40
208.280,162.560,4331.000,4.618,1265.800,16.300,23.000,1.421,568.549,2.253,0.115,0.125,8.36E-06,7.00,1.00,152.50,0.30
208.280,162.560,4691.000,4.618,1173.600,16.400,24.000,1.421,568.549,2.253,0.115,0.125,8.36E-06,8.00,1.00,152.50,0.10
208.280,162.560,4328.000,4.618,1565.000,16.600,31.000,1.421,568.549,2.253,0.115,0.125,8.36E-06,9.00,1.00,152.50,0.10
281.940,154.940,3477.000,4.618,1446.200,16.400,70.000,0.793,471.374,2.247,0.081,0.107,9.53E-06,1.00,7.00,97.50,0.10
281.940,154.940,4589.000,4.618,1072.200,16.500,62.000,0.793,471.374,2.247,0.081,0.107,9.53E-06,5.00,22.00,33.00,0.60
281.940,154.940,4331.000,4.618,1265.800,16.300,23.000,0.793,471.374,2.247,0.081,0.107,9.53E-06,7.00,1.00,152.50,0.70
281.940,154.940,4691.000,4.618,1173.600,16.400,24.000,0.793,471.374,2.247,0.081,0.107,9.53E-06,8.00,1.00,152.50,0.20
281.940,154.940,4328.000,4.618,1565.000,16.600,31.000,0.793,471.374,2.247,0.081,0.107,9.53E-06,9.00,1.00,152.50,0.30
281.940,154.940,5443.000,4.618,1425.800,17.000,20.000,0.793,471.374,2.247,0.081,0.107,9.53E-06,12.00,1.00,152.50,0.10
271.780,177.800,4589.000,4.618,1072.200,16.500,62.000,1.157,497.480,2.229,0.114,0.085,9.80E-06,5.00,7.00,53.60,0.20
271.780,177.800,4331.000,4.618,1265.800,16.300,23.000,1.157,497.480,2.229,0.114,0.085,9.80E-06,7.00,1.00,152.50,0.80
271.780,177.800,4691.000,4.618,1173.600,16.400,24.000,1.157,497.480,2.229,0.114,0.085,9.80E-06,8.00,1.00,152.50,0.20
271.780,177.800,4328.000,4.618,1565.000,16.600,31.000,1.157,497.480,2.229,0.114,0.085,9.80E-06,9.00,1.00,152.50,0.50
271.780,177.800,5443.000,4.618,1425.800,17.000,20.000,1.157,497.480,2.229,0.114,0.085,9.80E-06,12.00,1.00,152.50,0.10
271.780,177.800,5031.000,4.618,993.500,17.200,56.000,1.157,497.480,2.229,0.114,0.085,9.80E-06,15.00,1.00,152.50,0.20
271.780,177.800,5135.000,4.618,1262.600,18.500,10.000,1.157,497.480,2.229,0.114,0.085,9.80E-06,17.00,1.00,152.50,0.30
271.780,177.800,5170.000,4.618,1378.300,16.000,11.000,1.157,497.480,2.229,0.114,0.085,9.80E-06,18.00,1.00,152.50,0.30
210.820,83.820,4589.000,4.482,1072.200,16.500,62.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,5.00,0.00,0.00,0.60
210.820,83.820,4644.000,4.482,1397.500,16.600,31.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,6.00,0.00,0.00,0.30
210.820,83.820,4331.000,4.482,1265.800,16.300,23.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,7.00,0.00,0.00,1.00
210.820,83.820,4691.000,4.482,1173.600,16.400,24.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,8.00,0.00,0.00,0.60
210.820,83.820,4328.000,4.482,1565.000,16.600,31.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,9.00,1.00,152.50,1.00
210.820,83.820,5062.000,4.482,1696.100,16.000,24.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,13.00,0.00,0.00,0.40
210.820,83.820,5031.000,4.482,993.500,17.200,56.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,15.00,0.00,0.00,0.60
210.820,83.820,5135.000,4.482,1262.600,18.500,10.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,17.00,0.00,0.00,1.10
210.820,83.820,5170.000,4.482,1378.300,16.000,11.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,18.00,0.00,0.00,1.20
210.820,279.400,4589.000,4.618,1072.200,16.500,62.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,5.00,0.00,0.00,0.40
210.820,279.400,4331.000,4.618,1265.800,16.300,23.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,7.00,20.00,75.40,1.10
210.820,279.400,4691.000,4.618,1173.600,16.400,24.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,8.00,15.00,96.80,0.80
210.820,279.400,4328.000,4.618,1565.000,16.600,31.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,9.00,15.00,97.30,1.20
210.820,279.400,5062.000,4.618,1696.100,16.000,24.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,13.00,15.00,98.20,1.20
210.820,279.400,5031.000,4.618,993.500,17.200,56.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,15.00,7.00,135.70,1.30
210.820,279.400,5135.000,4.618,1262.600,18.500,10.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,17.00,1.00,152.50,2.20
210.820,279.400,5170.000,4.618,1378.300,16.000,11.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,18.00,1.00,152.50,2.40
276.860,203.200,4589.000,4.618,1072.200,16.500,62.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,5.00,0.00,0.00,0.50
276.860,203.200,4644.000,4.618,1397.500,16.600,31.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,6.00,0.00,0.00,0.30
276.860,203.200,4331.000,4.618,1265.800,16.300,23.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,7.00,0.00,0.00,0.50
276.860,203.200,4691.000,4.618,1173.600,16.400,24.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,8.00,0.00,0.00,0.20
276.860,203.200,4328.000,4.618,1565.000,16.600,31.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,9.00,0.00,0.00,0.50
276.860,203.200,5062.000,4.618,1696.100,16.000,24.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,13.00,0.00,0.00,0.30
276.860,203.200,5031.000,4.618,993.500,17.200,56.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,15.00,0.00,0.00,0.20
276.860,203.200,5135.000,4.618,1262.600,18.500,10.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,17.00,0.00,0.00,0.60
276.860,203.200,5170.000,4.618,1378.300,16.000,11.000,0.808,546.444,2.289,0.082,0.056,8.36E-06,18.00,0.00,0.00,0.50
276.860,220.980,4589.000,4.618,1072.200,16.500,62.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,5.00,0.00,0.00,0.60
276.860,220.980,4644.000,4.618,1397.500,16.600,31.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,6.00,0.00,0.00,0.40
276.860,220.980,4331.000,4.618,1265.800,16.300,23.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,7.00,0.00,0.00,1.10
276.860,220.980,4691.000,4.618,1173.600,16.400,24.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,8.00,0.00,0.00,0.90
276.860,220.980,4328.000,4.618,1565.000,16.600,31.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,9.00,0.00,0.00,0.90
276.860,220.980,5443.000,4.618,1425.800,17.000,20.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,12.00,0.00,0.00,0.90
276.860,220.980,5062.000,4.618,1696.100,16.000,24.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,13.00,0.00,0.00,0.70
276.860,220.980,5031.000,4.618,993.500,17.200,56.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,15.00,1.00,152.50,0.60
276.860,220.980,5135.000,4.618,1262.600,18.500,10.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,17.00,1.00,152.50,0.90
276.860,220.980,5170.000,4.618,1378.300,16.000,11.000,1.629,866.367,2.336,0.100,0.076,8.36E-06,18.00,1.00,152.50,0.90
220.980,203.200,1.000,4.482,1421.700,17.300,14.000,0.719,508.665,2.329,0.114,0.069,7.72E-06,5.00,0.00,0.00,0.50
220.980,203.200,1.000,4.482,1050.900,16.700,24.000,0.719,508.665,2.329,0.114,0.069,7.72E-06,6.00,0.00,0.00,0.30
220.980,203.200,1.000,4.482,1631.300,17.400,28.000,0.719,508.665,2.329,0.114,0.069,7.72E-06,7.00,0.00,0.00,0.20
220.980,203.200,2.000,4.482,827.900,17.600,50.000,0.719,508.665,2.329,0.114,0.069,7.72E-06,13.00,0.00,0.00,0.10
292.100,203.200,1.000,4.618,1446.500,17.200,28.000,0.617,696.179,2.307,1.131,0.070,7.75E-06,4.00,0.00,0.00,0.20
292.100,203.200,1.000,4.618,1421.700,17.300,14.000,0.617,696.179,2.307,1.131,0.070,7.75E-06,5.00,0.00,0.00,0.90
292.100,203.200,1.000,4.618,1050.900,16.700,24.000,0.617,696.179,2.307,1.131,0.070,7.75E-06,6.00,0.00,0.00,0.20
292.100,203.200,1.000,4.618,1631.300,17.400,28.000,0.617,696.179,2.307,1.131,0.070,7.75E-06,7.00,0.00,0.00,0.30
292.100,203.200,2.000,4.618,1277.000,18.600,4.000,0.617,696.179,2.307,1.131,0.070,7.75E-06,15.00,0.00,0.00,0.10
254.000,149.860,676.000,4.618,1199.700,15.900,56.000,1.158,583.778,2.270,0.114,0.086,1.08E-05,14.00,13.00,17.50,0.70
254.000,149.860,924.000,4.618,1277.300,15.800,57.000,1.158,583.778,2.270,0.114,0.086,1.08E-05,20.00,0.00,0.00,1.80
254.000,149.860,884.000,4.618,1295.600,16.800,32.000,1.158,583.778,2.270,0.114,0.086,1.08E-05,24.00,0.00,0.00,0.40
254.000,149.860,875.000,4.618,1007.600,16.400,98.000,1.158,583.778,2.270,0.114,0.086,1.08E-05,27.00,23.00,32.50,0.90
248.920,162.560,1066.000,4.354,1418.700,16.400,38.000,0.675,637.924,2.258,0.114,0.081,8.28E-06,18.00,0.00,0.00,0.10
248.920,162.560,1169.000,4.354,1034.300,16.800,62.000,0.675,637.924,2.258,0.114,0.081,8.28E-06,21.00,0.00,0.00,0.40
248.920,162.560,2563.000,4.354,1395.200,16.900,26.000,0.675,637.924,2.258,0.114,0.081,8.28E-06,22.00,0.00,0.00,1.10
254.000,152.400,1035.000,4.552,1265.400,16.300,74.000,0.630,637.924,2.272,0.114,0.095,8.25E-06,17.00,0.00,0.00,0.60
254.000,152.400,1066.000,4.552,1418.700,16.400,38.000,0.630,637.924,2.272,0.114,0.095,8.25E-06,18.00,0.00,0.00,0.20
254.000,152.400,2563.000,4.552,1395.200,16.900,26.000,0.630,637.924,2.272,0.114,0.095,8.25E-06,22.00,0.00,0.00,0.70
254.000,152.400,1129.000,4.552,1351.100,16.700,16.000,0.630,637.924,2.272,0.114,0.095,8.25E-06,23.00,0.00,0.00,1.00
254.000,152.400,1308.000,4.552,1078.900,16.600,27.000,0.630,637.924,2.272,0.114,0.095,8.25E-06,24.00,0.00,0.00,2.10
254.000,152.400,742.000,4.552,1523.000,17.100,26.000,0.630,637.924,2.272,0.114,0.095,8.25E-06,25.00,1.00,3.50,1.10
254.000,152.400,1210.000,4.552,942.700,17.500,10.000,0.630,637.924,2.272,0.114,0.095,8.25E-06,26.00,1.00,305.00,0.90
254.000,152.400,1275.000,4.552,1208.300,17.500,16.000,0.630,637.924,2.272,0.114,0.095,8.25E-06,27.00,2.00,305.00,0.70
279.400,152.400,5170.000,4.618,1378.300,16.000,11.000,1.494,637.924,2.270,0.114,0.078,8.36E-06,18.00,1.00,152.50,0.90
220.980,203.200,2.000,4.482,1359.800,16.700,10.000,0.719,508.665,2.329,0.114,0.069,7.72E-06,16.00,0.00,0.00,0.20
292.100,203.200,2.000,4.618,1359.800,16.700,10.000,0.617,696.179,2.307,1.131,0.070,7.75E-06,16.00,0.00,0.00,0.10
254.000,149.860,590.000,4.618,1575.300,15.100,41.000,1.158,583.778,2.270,0.114,0.086,1.08E-05,30.00,22.00,66.50,1.20
210.820,83.820,5443.000,4.482,1425.800,17.000,20.000,0.883,637.924,2.270,0.082,0.065,8.36E-06,12.00,0.00,0.00,0.50
210.820,279.400,5443.000,4.618,1425.800,17.000,20.000,1.550,939.630,2.337,0.114,0.118,9.85E-06,12.00,15.00,98.20,0.60
254.000,149.860,457.000,4.618,1333.400,16.100,59.000,1.158,583.778,2.270,0.114,0.086,1.08E-05,11.00,8.00,11.50,0.20
220.980,203.200,2.000,4.482,1097.700,16.000,54.000,0.719,508.665,2.329,0.114,0.069,7.72E-06,17.00,0.00,0.00,0.20
292.100,203.200,2.000,4.618,1097.700,16.000,54.000,0.617,696.179,2.307,1.131,0.070,7.75E-06,17.00,0.00,0.00,0.30
248.920,162.560,1035.000,4.354,1265.400,16.300,74.000,0.675,637.924,2.258,0.114,0.081,8.28E-06,17.00,0.00,0.00,0.50
210.820,152.400,3850.000,4.618,365.200,17.100,0.000,0.606,759.274,2.347,0.114,0.078,8.36E-06,0.00,0.00,0.00,0.50
210.820,152.400,4088.000,4.618,212.700,17.600,0.000,0.606,759.274,2.347,0.114,0.078,8.36E-06,3.00,0.00,0.00,0.10
210.820,152.400,4183.000,4.618,290.300,17.400,0.000,0.606,759.274,2.347,0.114,0.078,8.36E-06,4.00,0.00,0.00,0.10
210.820,152.400,4431.000,4.618,150.300,17.500,0.000,0.606,759.274,2.347,0.114,0.078,8.36E-06,7.00,0.00,0.00,0.20
210.820,152.400,4960.000,4.618,157.400,17.500,0.000,0.606,759.274,2.347,0.114,0.078,8.36E-06,8.00,0.00,0.00,1.10
210.820,152.400,4754.000,4.618,260.100,17.500,0.000,0.606,759.274,2.347,0.114,0.078,8.36E-06,9.00,0.00,0.00,0.20
210.820,152.400,4785.000,4.618,429.500,16.700,0.000,0.606,759.274,2.347,0.114,0.078,8.36E-06,10.00,0.00,0.00,0.40
210.820,152.400,5068.000,4.618,179.200,17.700,0.000,0.606,759.274,2.347,0.114,0.078,8.36E-06,15.00,3.00,3.00,0.60
203.200,152.400,3850.000,4.618,247.300,17.200,0.000,0.797,743.320,2.374,0.114,0.075,8.36E-06,2.00,0.00,0.00,0.10
203.200,152.400,4960.000,4.618,157.400,17.500,0.000,0.797,743.320,2.374,0.114,0.075,8.36E-06,8.00,0.00,0.00,0.20
203.200,152.400,4785.000,4.618,429.500,16.700,0.000,0.797,743.320,2.374,0.114,0.075,8.36E-06,10.00,0.00,0.00,0.10
203.200,152.400,4849.000,4.618,315.900,16.400,0.000,0.797,743.320,2.374,0.114,0.075,8.36E-06,11.00,0.00,0.00,0.10
203.200,152.400,4790.000,4.618,308.600,18.300,0.000,0.797,743.320,2.374,0.114,0.075,8.36E-06,14.00,0.00,0.00,0.40
203.200,152.400,5068.000,4.618,179.200,17.700,0.000,0.797,743.320,2.374,0.114,0.075,8.36E-06,15.00,0.00,0.00,0.30
289.560,147.320,4183.000,4.618,290.300,17.400,0.000,0.512,610.610,2.352,0.114,0.052,8.36E-06,4.00,0.00,0.00,0.40
289.560,147.320,4431.000,4.618,150.300,17.500,0.000,0.512,610.610,2.352,0.114,0.052,8.36E-06,7.00,0.00,0.00,0.20
289.560,147.320,4960.000,4.618,157.400,17.500,0.000,0.512,610.610,2.352,0.114,0.052,8.36E-06,8.00,0.00,0.00,0.50
289.560,147.320,4785.000,4.618,429.500,16.700,0.000,0.512,610.610,2.352,0.114,0.052,8.36E-06,10.00,0.00,0.00,0.40
281.940,160.020,4960.000,4.618,157.400,17.500,0.000,0.899,816.564,2.363,0.114,0.089,8.87E-06,8.00,0.00,0.00,0.10
281.940,160.020,4754.000,4.618,260.100,17.500,0.000,0.899,816.564,2.363,0.114,0.089,8.87E-06,9.00,0.00,0.00,0.20
281.940,160.020,4785.000,4.618,429.500,16.700,0.000,0.899,816.564,2.363,0.114,0.089,8.87E-06,10.00,0.00,0.00,0.20
281.940,160.020,4849.000,4.618,315.900,16.400,0.000,0.899,816.564,2.363,0.114,0.089,8.87E-06,11.00,0.00,0.00,0.50
281.940,160.020,5068.000,4.618,179.200,17.700,0.000,0.899,816.564,2.363,0.114,0.089,8.87E-06,15.00,0.00,0.00,0.20
208.280,152.400,4431.000,4.618,150.300,17.500,0.000,0.604,710.686,2.387,0.114,0.067,8.36E-06,7.00,0.00,0.00,0.10
208.280,152.400,4960.000,4.618,157.400,17.500,0.000,0.604,710.686,2.387,0.114,0.067,8.36E-06,8.00,0.00,0.00,0.20
208.280,152.400,4754.000,4.618,260.100,17.500,0.000,0.604,710.686,2.387,0.114,0.067,8.36E-06,9.00,0.00,0.00,0.20
208.280,152.400,4785.000,4.618,429.500,16.700,0.000,0.604,710.686,2.387,0.114,0.067,8.36E-06,10.00,0.00,0.00,0.20
208.280,152.400,4849.000,4.618,315.900,16.400,0.000,0.604,710.686,2.387,0.114,0.067,8.36E-06,11.00,0.00,0.00,0.40
203.200,152.400,4770.000,4.618,261.200,17.600,0.000,0.797,743.320,2.374,0.114,0.075,8.36E-06,12.00,0.00,0.00,0.20
281.940,160.020,4770.000,4.618,261.200,17.600,0.000,0.899,816.564,2.363,0.114,0.089,8.87E-06,12.00,0.00,0.00,0.20
289.560,147.320,4754.000,4.618,260.100,17.500,0.000,0.512,610.610,2.352,0.114,0.052,8.36E-06,9.00,0.00,0.00,0.80
208.280,152.400,4790.000,4.618,308.600,18.300,0.000,0.604,710.686,2.387,0.114,0.067,8.36E-06,14.00,0.00,0.00,0.70
203.200,149.860,4183.000,4.618,290.300,17.400,0.000,0.709,583.294,2.319,0.114,0.069,8.36E-06,4.00,0.00,0.00,0.60
203.200,149.860,4960.000,4.618,157.400,17.500,0.000,0.709,583.294,2.319,0.114,0.069,8.36E-06,8.00,0.00,0.00,0.10
203.200,149.860,4754.000,4.618,260.100,17.500,0.000,0.709,583.294,2.319,0.114,0.069,8.36E-06,9.00,0.00,0.00,0.10
